target_gene	condition	donor	seed	profile_type	database	call_seed	ES	NES	p_value	FDR_within_Hallmark	log2err	set_size	leading_edge	leading_edge_size	hallmark_rank	analysis	excluded_seed	included_seeds	formal_five_seed_NES	leading_edge_jaccard_vs_formal	excluded_donor	included_donors	formal_three_donor_NES
TYMS	normal	Normal_3	2026082701.0	single_seed_network_rank	Hallmark	2026090847	0.230255206595977	0.846717467044962	0.911088911088911	0.971828171828172	0.0142522226913804	191.0	CA12;BGN;ANXA2;S100A4;ACKR3;ENO1;CAV1;MT1E;TGFBI;PPP1R3C;SDC2;AKAP12;NDRG1;PAM;SRPX;EGFR;LXN;TES;BHLHE40;DUSP1;SELENBP1;GAPDH;SDC4;HDLBP;IGFBP3;LOX;PGM1;COL5A1;F3;KDELR3;ADORA2B;GLRX;FAM162A;RORA;CP;ALDOA;NEDD4L;GAA;IER3;FOS;PIM1;GPC4;SLC2A3;SERPINE1;HEXA;JUN;UGP2;ADM;PLAC8;PGK1;LDHA;PRDX5;P4HA1;GRHPR;NAGK;DCN;EFNA1;BCL2;MT2A;IRS2;P4HA2;HAS1;RBPJ;GPC1;ETS1;TIPARP;PFKP;SLC25A1;FOXO3;KLF6;KLF7;TPI1;CDKN1A;ZNF292;VLDLR;PGF;NR3C1;ISG20;TPBG;BTG1;GALK1;GYS1;CSRP2;SIAH2;CCNG2;GBE1;CDKN1C;IDS;TGM2;MIF;MAFF;BNIP3L;NOCT;CDKN1B;PLIN2;NFIL3;PLAUR;AMPD3;TGFB3	99	30	Seed-level (n=45)							
TYMS	normal	Normal_3	2026082702.0	single_seed_network_rank	Hallmark	2026090848	0.189643329674913	0.693636970935088	0.999000999000999	0.999000999000999	0.0014426950408889	191.0	BGN;CA12;SRPX;ACKR3;CAV1;ANXA2;MT1E;PPP1R3C;ENO1;S100A4;BHLHE40;SDC2;GPC4;AKAP12;F3;NDRG1;KDELR3;DCN;TGFBI;SDC4;LOX;EGFR;LXN;SELENBP1;COL5A1;DUSP1;RORA;TES;FBP1;NEDD4L;IGFBP3;IER3;PGM1;PIM1;JUN;PAM;IRS2;BTG1;SERPINE1;HDLBP;P4HA1;TIPARP;CP;KLF7;SDC3;PFKP;ALDOA;GAA;EFNA1;TPD52;HAS1;GLRX;STC1;P4HA2;GAPDH;SLC2A3;FOS;VLDLR;FAM162A;NFIL3;BCL2;LDHA;GBE1;TGM2;RBPJ;CSRP2;GPC1;UGP2;NAGK;SIAH2;NR3C1;MAFF;CDKN1A;PGF;ADORA2B;HEXA;MT2A;MXI1	78	32	Seed-level (n=45)							
TYMS	normal	Normal_3	2026082703.0	single_seed_network_rank	Hallmark	2026090849	0.203368625055237	0.743562251253984	0.994005994005994	0.996957403651116	0.0035427390907066	191.0	BGN;CA12;SRPX;CAV1;CP;ACKR3;SDC2;FOS;GPC4;TES;JUN;ANXA2;BHLHE40;SERPINE1;S100A4;NDRG1;MT1E;ENO1;COL5A1;SELENBP1;SDC4;TGFBI;DCN;AKAP12;LOX;F3;LXN;FBP1;KDELR3;PPP1R3C;KLF7;PAM;DUSP1;GAA;GAPDH;PIM1;EGFR;PGM1;NAGK;PDGFB;TGM2;IER3;UGP2;LDHA;RORA;IGFBP3;P4HA1;PGF;ADORA2B;NEDD4L;IRS2;ALDOA;SDC3;FAM162A;RBPJ;CSRP2;VLDLR;CDKN1C;IDS;GPC1;PFKP;NR3C1;STC1;GLRX;GPC3;GCNT2;HS3ST1;SLC2A3;HEXA;TPBG;BCL2;SLC6A6;MT2A;P4HA2;MYH9;HAS1;EFNA1;ETS1;ZNF292;BNIP3L;NFIL3;TNFAIP3;PLAUR;HDLBP;CDKN1A;MIF;WSB1;SLC2A1;TPD52;CCNG2;PGK1;TPI1;SIAH2	93	27	Seed-level (n=45)							
TYMS	normal	Normal_3	2026082704.0	single_seed_network_rank	Hallmark	2026090850	0.226368617698489	0.827054733445575	0.941058941058941	0.991927346115035	0.0114177828322783	191.0	CA12;BGN;MT1E;JUN;ACKR3;ANXA2;S100A4;BTG1;CAV1;IGFBP3;NDRG1;FOS;PAM;SDC2;EGFR;F3;ENO1;PGF;FBP1;BHLHE40;COL5A1;KDELR3;GBE1;SELENBP1;DUSP1;PNRC1;LXN;LOX;PPP1R3C;LDHA;PGM1;TGFBI;NEDD4L;TES;HDLBP;GAA;UGP2;TIPARP;TPI1;IER3;PDGFB;ALDOA;ADM;GAPDH;SERPINE1;GLRX;SDC4;SLC2A3;TGM2;P4HA2;RORA;FAM162A;DCN;GPC4;ZFP36;HEXA;P4HA1;ATF3;RBPJ;CCNG2;PRDX5;STC1;NFIL3;CDKN1B;FOXO3;GPC3;CP;HK2;CDKN1A;AKAP12;ADORA2B;TPBG;CDKN1C;NAGK;MIF;KLF7;PFKP	77	27	Seed-level (n=45)							
TYMS	normal	Normal_3	2026082705.0	single_seed_network_rank	Hallmark	2026090851	0.16071241867042	0.587200039718762	1.0	1.0	0.0	191.0	BGN;CA12;SRPX;DCN;CAV1;GPC4;MT1E;ANXA2;TGFBI;S100A4;LXN;ACKR3;F3;PPP1R3C;AKAP12;ENO1;FOS;EGFR;JUN;SELENBP1;TES;SDC2;BHLHE40;FBP1;DUSP1;PLAC8;NDRG1;SDC4;CP;LOX;SERPINE1;COL5A1;RORA;IGFBP3;PNRC1;BNIP3L;NEDD4L;TGM2;BCL2;PGM1;SLC2A3;KDELR3;NR3C1;PFKP;SDC3;VLDLR;GPC1;CDKN1C;IRS2;GAPDH;NFIL3;BTG1;NAGK;GBE1;GAA;ISG20;STC1;LDHA;WSB1;UGP2;ALDOA;SIAH2;CDKN1A;GLRX;FAM162A;KLF7;PPP1R15A;ETS1;HEXA;HAS1;IER3;PDGFB;VEGFA;ZFP36;P4HA2;MT2A;TPBG;TIPARP;ADM;PIM1;ADORA2B;ZNF292;TPST2;PLIN2;TPD52;MYH9;CSRP2;TGFB3;DDIT3;IL6;ENO2;KLHL24;TPI1;KLF6;HSPA5;ERRFI1;EXT1	97	30	Seed-level (n=45)							
EFNB2	organic_ED_nonDM	non-DM_1				2026090807	0.241667336920524	0.881942717318794	0.869130869130869	0.913666978183107			GPC3;ADM;PGF;BGN;GPC4;MAFF;IGFBP3;ATF3;DCN;SRPX;TIPARP;CHST2;CDKN1A;VEGFA;PPP1R15A;BTG1;NDRG1;PNRC1;WSB1;STC1;ZFP36;SDC3;SERPINE1;PAM;NFIL3;DDIT4;AKAP12;PGM1;F3;HS3ST1;DUSP1;PLIN2;FOS;KLF6;IRS2;HSPA5;CDKN1C;GLRX;ACKR3;ERRFI1;NOCT;HK2;HAS1;PIM1;SDC2;MT1E;BHLHE40;ILVBL;CCNG2;KDELR3;IER3;ETS1;GBE1;BCL2;ALDOA;HEXA;TES;JUN;CHST3;FOXO3;PGK1;CAV1;LOX;EFNA1;ANXA2;SELENBP1;RORA;CSRP2;ZNF292;AK4;PFKP;PLAUR;PRDX5;S100A4;IL6;MT2A;HDLBP;SLC25A1;MYH9;EGFR;BNIP3L;GAPDH;P4HA2;TMEM45A;FAM162A;CA12;NR3C1;TPBG;LDHA;SDC4;KLF7;ADORA2B;MIF;ENO1;TGFBI;TPI1;CITED2;HK1;IDS;TGM2;RBPJ;NEDD4L;ISG20;KDM3A	104	27	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.845424529625922	0.814814814814815			
EFNB2	organic_ED_nonDM	non-DM_1				2026090808	0.267174861158619	0.972737894843707	0.587412587412587	0.722969338353954			GPC3;ADM;PGF;GPC4;MAFF;BGN;ATF3;DCN;TIPARP;SRPX;STC1;CHST2;PNRC1;IGFBP3;PPP1R15A;VEGFA;WSB1;ZFP36;CDKN1A;SERPINE1;NDRG1;F3;NFIL3;PAM;BTG1;SDC3;AKAP12;ACKR3;PGM1;FOS;KLF6;IRS2;HS3ST1;HSPA5;PLIN2;DUSP1;DDIT4;CDKN1C;KDELR3;PIM1;CCNG2;SDC2;MT1E;GLRX;BHLHE40;ERRFI1;CAV1;HEXA;JUN;LOX;RORA;MT2A;CSRP2;HAS1;PFKP;CHST3;HDLBP;ALDOA;ETS1;ILVBL;NOCT;GBE1;SELENBP1;BNIP3L;MYH9;PGK1;BCL2;ANXA2;TES;HK2;P4HA2;PLAUR;CITED2;FOXO3;TPI1;PRDX5;IL6;FOSL2;P4HA1;TPBG;ANGPTL4;S100A4;KLF7;ENO1;SDC4;NAGK;IDS;DPYSL4;LDHA;UGP2;SLC25A1;EGFR;NR3C1;ISG20;EFNA1;AK4;GAA	97	26	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.845424529625922	0.871287128712871			
EFNB2	organic_ED_nonDM	non-DM_1				2026090809	0.267174861158619	0.975639366713482	0.574425574425574	0.706985322369938			GPC3;ADM;PGF;GPC4;MAFF;BGN;ATF3;DCN;TIPARP;SRPX;STC1;CHST2;PNRC1;IGFBP3;PPP1R15A;VEGFA;WSB1;ZFP36;CDKN1A;SERPINE1;NDRG1;F3;NFIL3;PAM;BTG1;SDC3;AKAP12;ACKR3;PGM1;FOS;KLF6;IRS2;HS3ST1;HSPA5;PLIN2;DUSP1;DDIT4;CDKN1C;KDELR3;PIM1;CCNG2;SDC2;MT1E;GLRX;BHLHE40;ERRFI1;CAV1;HEXA;JUN;LOX;RORA;MT2A;CSRP2;HAS1;PFKP;CHST3;HDLBP;ALDOA;ETS1;ILVBL;NOCT;GBE1;SELENBP1;BNIP3L;MYH9;PGK1;BCL2;ANXA2;TES;HK2;P4HA2;PLAUR;CITED2;FOXO3;TPI1;PRDX5;IL6;FOSL2;P4HA1;TPBG;ANGPTL4;S100A4;KLF7;ENO1;SDC4;NAGK;IDS;DPYSL4;LDHA;UGP2;SLC25A1;EGFR;NR3C1;ISG20;EFNA1;AK4;GAA	97	26	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.845424529625922	0.871287128712871			
EFNB2	organic_ED_nonDM	non-DM_1				2026090810	0.267174861158619	0.982854977305832	0.557442557442557	0.686083147621609			GPC3;ADM;PGF;GPC4;MAFF;BGN;ATF3;DCN;TIPARP;SRPX;STC1;CHST2;PNRC1;IGFBP3;PPP1R15A;VEGFA;WSB1;ZFP36;CDKN1A;SERPINE1;NDRG1;F3;NFIL3;PAM;BTG1;SDC3;AKAP12;ACKR3;PGM1;FOS;KLF6;IRS2;HS3ST1;HSPA5;PLIN2;DUSP1;DDIT4;CDKN1C;KDELR3;PIM1;CCNG2;SDC2;MT1E;GLRX;BHLHE40;ERRFI1;CAV1;HEXA;JUN;LOX;RORA;MT2A;CSRP2;HAS1;PFKP;CHST3;HDLBP;ALDOA;ETS1;ILVBL;NOCT;GBE1;SELENBP1;BNIP3L;MYH9;PGK1;BCL2;ANXA2;TES;HK2;P4HA2;PLAUR;CITED2;FOXO3;TPI1;PRDX5;IL6;FOSL2;P4HA1;TPBG;ANGPTL4;S100A4;KLF7;ENO1;SDC4;NAGK;IDS;DPYSL4;LDHA;UGP2;SLC25A1;EGFR;NR3C1;ISG20;EFNA1;AK4;GAA	97	26	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.845424529625922	0.871287128712871			
EFNB2	organic_ED_nonDM	non-DM_1				2026090811	0.267174861158619	0.976186762956	0.586413586413586	0.721739798662876			GPC3;ADM;PGF;GPC4;MAFF;BGN;ATF3;DCN;TIPARP;SRPX;STC1;CHST2;PNRC1;IGFBP3;PPP1R15A;VEGFA;WSB1;ZFP36;CDKN1A;SERPINE1;NDRG1;F3;NFIL3;PAM;BTG1;SDC3;AKAP12;ACKR3;PGM1;FOS;KLF6;IRS2;HS3ST1;HSPA5;PLIN2;DUSP1;DDIT4;CDKN1C;KDELR3;PIM1;CCNG2;SDC2;MT1E;GLRX;BHLHE40;ERRFI1;CAV1;HEXA;JUN;LOX;RORA;MT2A;CSRP2;HAS1;PFKP;CHST3;HDLBP;ALDOA;ETS1;ILVBL;NOCT;GBE1;SELENBP1;BNIP3L;MYH9;PGK1;BCL2;ANXA2;TES;HK2;P4HA2;PLAUR;CITED2;FOXO3;TPI1;PRDX5;IL6;FOSL2;P4HA1;TPBG;ANGPTL4;S100A4;KLF7;ENO1;SDC4;NAGK;IDS;DPYSL4;LDHA;UGP2;SLC25A1;EGFR;NR3C1;ISG20;EFNA1;AK4;GAA	97	26	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.845424529625922	0.871287128712871			
EFNB2	organic_ED_nonDM	non-DM_2				2026090812	0.220061347810525	0.807141074426401	0.963036963036963	0.963036963036963			ATF3;PGF;GPC3;VEGFA;F3;CDKN1A;GPC4;SRPX;CHST2;ADM;AKAP12;FOS;STC1;BGN;HS3ST1;JUN;TGFBI;ZFP36;DDIT4;IGFBP3;SDC3;PNRC1;PAM;BTG1;CDKN1C;WSB1;SLC2A3;BCL2;CCNG2;PGM1;CAV1;IER3;DUSP1;ANXA2;MAFF;SERPINE1;PRDX5;NDRG1;BHLHE40;MT1E;CITED2;LOX;VLDLR;NFIL3;EFNA1;ANGPTL4;HSPA5;NR3C1;CSRP2;UGP2;DCN;MYH9;CA12;ILVBL;IRS2;PLIN2;SDC4;SLC25A1;IDS;P4HA2;LDHA;ACKR3;BNIP3L;SDC2;TPI1;COL5A1;HEXA;MXI1;FAM162A;HK2;STC2;GBE1;MT2A;EGFR;GLRX;SAP30;PGK1;NEDD4L;FOXO3;ENO1;CDKN1B;GRHPR;ERO1A;HDLBP;NAGK;PPP1R3C;RORA;PRKCA;LXN;TIPARP;TES;MIF;PPARGC1A;TPD52;PPP1R15A;TMEM45A;CHST3	97	32	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.874892558869293	0.905660377358491			
EFNB2	organic_ED_nonDM	non-DM_2				2026090813	0.212807590760019	0.776849866780519	0.981018981018981	0.981018981018981			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;SRPX;IGFBP3;CHST2;F3;GPC3;STC1;FOS;DDIT4;HS3ST1;BGN;JUN;SDC3;CCNG2;TGFBI;CDKN1C;ZFP36;PAM;PNRC1;BTG1;WSB1;SERPINE1;CAV1;PGM1;MAFF;ANXA2;MT1E;CITED2;DCN;SLC2A3;BCL2;VLDLR;CSRP2;IER3;COL5A1;PRDX5;BHLHE40;NDRG1;NFIL3;DUSP1;LOX;HK2;ILVBL;EFNA1;CA12;STC2;MYH9;ANGPTL4;ACKR3;IDS;UGP2;NR3C1;EGFR;TPI1;LDHA;IRS2;SLC25A1;PLIN2;SDC4;BNIP3L;SDC2;HEXA;HSPA5;CDKN1B;MXI1;ERO1A;P4HA2;TES;FAM162A;GBE1;SAP30;MT2A;PPP1R15A;LXN;KLF6;NEDD4L;GCNT2;PPARGC1A;SLC2A1;GRHPR;GLRX;FOXO3;P4HA1;SULT2B1;TPBG;HDLBP;ZNF292;NAGK;RBPJ;XPNPEP1;S100A4;PFKL;TIPARP;PRKCA;TMEM45A;PGK1;ENO1;CHST3;KLHL24	105	32	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.874892558869293	0.909090909090909			
EFNB2	organic_ED_nonDM	non-DM_2				2026090814	0.212807590760019	0.776499350928158	0.98001998001998	0.98001998001998			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;SRPX;IGFBP3;CHST2;F3;GPC3;STC1;FOS;DDIT4;HS3ST1;BGN;JUN;SDC3;CCNG2;TGFBI;CDKN1C;ZFP36;PAM;PNRC1;BTG1;WSB1;SERPINE1;CAV1;PGM1;MAFF;ANXA2;MT1E;CITED2;DCN;SLC2A3;BCL2;VLDLR;CSRP2;IER3;COL5A1;PRDX5;BHLHE40;NDRG1;NFIL3;DUSP1;LOX;HK2;ILVBL;EFNA1;CA12;STC2;MYH9;ANGPTL4;ACKR3;IDS;UGP2;NR3C1;EGFR;TPI1;LDHA;IRS2;SLC25A1;PLIN2;SDC4;BNIP3L;SDC2;HEXA;HSPA5;CDKN1B;MXI1;ERO1A;P4HA2;TES;FAM162A;GBE1;SAP30;MT2A;PPP1R15A;LXN;KLF6;NEDD4L;GCNT2;PPARGC1A;SLC2A1;GRHPR;GLRX;FOXO3;P4HA1;SULT2B1;TPBG;HDLBP;ZNF292;NAGK;RBPJ;XPNPEP1;S100A4;PFKL;TIPARP;PRKCA;TMEM45A;PGK1;ENO1;CHST3;KLHL24	105	32	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.874892558869293	0.909090909090909			
EFNB2	organic_ED_nonDM	non-DM_2				2026090815	0.212807590760019	0.776532718151321	0.984015984015984	0.984015984015984			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;SRPX;IGFBP3;CHST2;F3;GPC3;STC1;FOS;DDIT4;HS3ST1;BGN;JUN;SDC3;CCNG2;TGFBI;CDKN1C;ZFP36;PAM;PNRC1;BTG1;WSB1;SERPINE1;CAV1;PGM1;MAFF;ANXA2;MT1E;CITED2;DCN;SLC2A3;BCL2;VLDLR;CSRP2;IER3;COL5A1;PRDX5;BHLHE40;NDRG1;NFIL3;DUSP1;LOX;HK2;ILVBL;EFNA1;CA12;STC2;MYH9;ANGPTL4;ACKR3;IDS;UGP2;NR3C1;EGFR;TPI1;LDHA;IRS2;SLC25A1;PLIN2;SDC4;BNIP3L;SDC2;HEXA;HSPA5;CDKN1B;MXI1;ERO1A;P4HA2;TES;FAM162A;GBE1;SAP30;MT2A;PPP1R15A;LXN;KLF6;NEDD4L;GCNT2;PPARGC1A;SLC2A1;GRHPR;GLRX;FOXO3;P4HA1;SULT2B1;TPBG;HDLBP;ZNF292;NAGK;RBPJ;XPNPEP1;S100A4;PFKL;TIPARP;PRKCA;TMEM45A;PGK1;ENO1;CHST3;KLHL24	105	32	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.874892558869293	0.909090909090909			
EFNB2	organic_ED_nonDM	non-DM_2				2026090816	0.212807590760019	0.776943098668546	0.992007992007992	0.992007992007992			ATF3;VEGFA;PGF;GPC4;CDKN1A;ADM;AKAP12;SRPX;IGFBP3;CHST2;F3;GPC3;STC1;FOS;DDIT4;HS3ST1;BGN;JUN;SDC3;CCNG2;TGFBI;CDKN1C;ZFP36;PAM;PNRC1;BTG1;WSB1;SERPINE1;CAV1;PGM1;MAFF;ANXA2;MT1E;CITED2;DCN;SLC2A3;BCL2;VLDLR;CSRP2;IER3;COL5A1;PRDX5;BHLHE40;NDRG1;NFIL3;DUSP1;LOX;HK2;ILVBL;EFNA1;CA12;STC2;MYH9;ANGPTL4;ACKR3;IDS;UGP2;NR3C1;EGFR;TPI1;LDHA;IRS2;SLC25A1;PLIN2;SDC4;BNIP3L;SDC2;HEXA;HSPA5;CDKN1B;MXI1;ERO1A;P4HA2;TES;FAM162A;GBE1;SAP30;MT2A;PPP1R15A;LXN;KLF6;NEDD4L;GCNT2;PPARGC1A;SLC2A1;GRHPR;GLRX;FOXO3;P4HA1;SULT2B1;TPBG;HDLBP;ZNF292;NAGK;RBPJ;XPNPEP1;S100A4;PFKL;TIPARP;PRKCA;TMEM45A;PGK1;ENO1;CHST3;KLHL24	105	32	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.874892558869293	0.909090909090909			
EFNB2	organic_ED_nonDM	non-DM_3				2026090817	0.196856259852013	0.719916793205862	0.995004995004995	0.995004995004995			GPC3;DDIT4;ATF3;FOS;AKAP12;CHST2;ZFP36;JUN;SLC2A1;SERPINE1;VEGFA;IGFBP3;CDKN1A;PNRC1;CCNG2;DCN;NFIL3;GPC4;WSB1;MT1E;MAFF;DUSP1;PGF;ADM;IER3;CAV1;F3;STC1;IRS2;PAM;RORA;ANXA2;EGFR;CDKN1C;LDHA;SRPX;CSRP2;BCL2;GLRX;NDRG1;ANGPTL4;LOX;SDC2;BTG1;FBP1;HS3ST1;SDC3;HSPA5;MYH9;TIPARP;TGM2;GAPDH;TGFBI;BGN;VLDLR;PPP1R15A;PRDX5;KLF7;COL5A1;PGM1;UGP2;ALDOA;KDELR3;PDGFB;STC2;CDKN1B;HDLBP;ZNF292;ENO1;ERRFI1;SAP30;GPC1;PFKL;P4HA1;ILVBL;PGK1;CHST3;EFNA1;GBE1;RBPJ;PYGM;FAM162A;FOXO3;HK2;BHLHE40;CA12;IDS;SELENBP1;TGFB3;PRKCA;RRAGD;CITED2;CP;FOSL2;DTNA;MXI1;HEXA;PPP1R3C;PLIN2;GPI;SDC4;PGAM2;ERO1A;SLC2A3;NR3C1;CXCR4;KLHL24;SULT2B1;VHL;EXT1;ISG20;TES;TPD52;TPBG;LXN;ATP7A;BCAN;TPST2	118	32	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.764853305821604	0.806451612903226			
EFNB2	organic_ED_nonDM	non-DM_3				2026090818	0.217736540549941	0.794044933269187	0.971028971028971	0.971028971028971			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;AKAP12;ZFP36;CCNG2;JUN;SERPINE1;PNRC1;MT1E;CAV1;F3;CDKN1A;SLC2A1;DUSP1;GPC4;EGFR;ADM;DCN;NFIL3;ANGPTL4;ANXA2;MAFF;WSB1;IER3;PGF;MYH9;CDKN1C;PGM1;RORA;PAM;GLRX;GAPDH;FBP1;STC1;LDHA;CSRP2;KLF7;ALDOA;SDC3;IRS2;PPP1R15A;NDRG1;EFNA1;LOX;SRPX;COL5A1;KDELR3;TIPARP;HDLBP;BTG1;SAP30;BCL2;CP;DTNA;CITED2;BGN;RBPJ;PFKL;PLIN2;SELENBP1;TGM2;SDC2;TPI1;PFKP;PGK1;HEXA;HS3ST1;PRDX5;PDGFB;ZNF292;TMEM45A;HSPA5;PPP1R3C;CA12;PYGM;SLC2A3;GPI;STC2;PIM1;TGFB3;UGP2;GPC1;TPD52;MT2A;KLF6;CDKN1B;ERO1A;HK2;ERRFI1;RRAGD;FAM162A;ILVBL;P4HA1;FOXO3	99	32	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.764853305821604	0.846846846846847			
EFNB2	organic_ED_nonDM	non-DM_3				2026090819	0.217736540549941	0.796744366724124	0.963036963036963	0.963036963036963			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;AKAP12;ZFP36;CCNG2;JUN;SERPINE1;PNRC1;MT1E;CAV1;F3;CDKN1A;SLC2A1;DUSP1;GPC4;EGFR;ADM;DCN;NFIL3;ANGPTL4;ANXA2;MAFF;WSB1;IER3;PGF;MYH9;CDKN1C;PGM1;RORA;PAM;GLRX;GAPDH;FBP1;STC1;LDHA;CSRP2;KLF7;ALDOA;SDC3;IRS2;PPP1R15A;NDRG1;EFNA1;LOX;SRPX;COL5A1;KDELR3;TIPARP;HDLBP;BTG1;SAP30;BCL2;CP;DTNA;CITED2;BGN;RBPJ;PFKL;PLIN2;SELENBP1;TGM2;SDC2;TPI1;PFKP;PGK1;HEXA;HS3ST1;PRDX5;PDGFB;ZNF292;TMEM45A;HSPA5;PPP1R3C;CA12;PYGM;SLC2A3;GPI;STC2;PIM1;TGFB3;UGP2;GPC1;TPD52;MT2A;KLF6;CDKN1B;ERO1A;HK2;ERRFI1;RRAGD;FAM162A;ILVBL;P4HA1;FOXO3	99	32	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.764853305821604	0.846846846846847			
EFNB2	organic_ED_nonDM	non-DM_3				2026090820	0.217736540549941	0.795499588686857	0.977022977022977	0.977022977022977			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;AKAP12;ZFP36;CCNG2;JUN;SERPINE1;PNRC1;MT1E;CAV1;F3;CDKN1A;SLC2A1;DUSP1;GPC4;EGFR;ADM;DCN;NFIL3;ANGPTL4;ANXA2;MAFF;WSB1;IER3;PGF;MYH9;CDKN1C;PGM1;RORA;PAM;GLRX;GAPDH;FBP1;STC1;LDHA;CSRP2;KLF7;ALDOA;SDC3;IRS2;PPP1R15A;NDRG1;EFNA1;LOX;SRPX;COL5A1;KDELR3;TIPARP;HDLBP;BTG1;SAP30;BCL2;CP;DTNA;CITED2;BGN;RBPJ;PFKL;PLIN2;SELENBP1;TGM2;SDC2;TPI1;PFKP;PGK1;HEXA;HS3ST1;PRDX5;PDGFB;ZNF292;TMEM45A;HSPA5;PPP1R3C;CA12;PYGM;SLC2A3;GPI;STC2;PIM1;TGFB3;UGP2;GPC1;TPD52;MT2A;KLF6;CDKN1B;ERO1A;HK2;ERRFI1;RRAGD;FAM162A;ILVBL;P4HA1;FOXO3	99	32	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.764853305821604	0.846846846846847			
EFNB2	organic_ED_nonDM	non-DM_3				2026090821	0.217736540549941	0.793021028769809	0.973026973026973	0.973026973026973			GPC3;DDIT4;ATF3;FOS;CHST2;IGFBP3;VEGFA;AKAP12;ZFP36;CCNG2;JUN;SERPINE1;PNRC1;MT1E;CAV1;F3;CDKN1A;SLC2A1;DUSP1;GPC4;EGFR;ADM;DCN;NFIL3;ANGPTL4;ANXA2;MAFF;WSB1;IER3;PGF;MYH9;CDKN1C;PGM1;RORA;PAM;GLRX;GAPDH;FBP1;STC1;LDHA;CSRP2;KLF7;ALDOA;SDC3;IRS2;PPP1R15A;NDRG1;EFNA1;LOX;SRPX;COL5A1;KDELR3;TIPARP;HDLBP;BTG1;SAP30;BCL2;CP;DTNA;CITED2;BGN;RBPJ;PFKL;PLIN2;SELENBP1;TGM2;SDC2;TPI1;PFKP;PGK1;HEXA;HS3ST1;PRDX5;PDGFB;ZNF292;TMEM45A;HSPA5;PPP1R3C;CA12;PYGM;SLC2A3;GPI;STC2;PIM1;TGFB3;UGP2;GPC1;TPD52;MT2A;KLF6;CDKN1B;ERO1A;HK2;ERRFI1;RRAGD;FAM162A;ILVBL;P4HA1;FOXO3	99	32	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.764853305821604	0.846846846846847			
LRRC17	organic_ED_nonDM	non-DM_1				2026090822	0.202261750054525	0.735351750917219	0.994005994005994	0.994005994005994			GPC3;ADM;PGF;BGN;GPC4;IGFBP3;MAFF;SRPX;SERPINE1;DCN;ATF3;CHST2;PAM;NDRG1;STC1;VEGFA;F3;WSB1;TIPARP;SDC3;PPP1R15A;CDKN1A;PGM1;HS3ST1;BTG1;PNRC1;DDIT4;ZFP36;AKAP12;NFIL3;CDKN1C;BHLHE40;SDC2;IRS2;PLIN2;ACKR3;FOS;DUSP1;KLF6;GLRX;HSPA5;HAS1;KDELR3;HK2;ERRFI1;SLC2A3;HEXA;CAV1;NOCT;ILVBL;CCNG2;IER3;GBE1;LOX;RORA;BCL2;TES;MYH9;ETS1;PFKP;JUN;NR3C1;CHST3;PIM1;ALDOA;ANXA2;MT1E;TGM2;GAPDH;ENO1;S100A4;P4HA2;EFNA1;FOXO3;IL6;PGK1;AK4;CITED2;ADORA2B;ZNF292;GRHPR;EGFR;PRDX5;TGFBI;ANGPTL4;CA12;SLC25A1;SAP30;VLDLR;P4HA1;TGFB3;KLF7;NEDD4L;GPI;HDLBP;GAA;BNIP3L;TPBG;FAM162A;KLHL24;TMEM45A;IDS;KDM3A;MT2A;LXN;TPI1;SDC4;RBPJ;MIF;CP;NAGK;ENO2	112	30	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.810235317754057	0.846153846153846			
