gene_symbol	logFC	P.Value	adj.P.Val	dataset	FDR_lt_0_05
CAMKK1	2.37045455499766	0.256905032782182	0.462032375088963	GSE205050	False
KMT2B	-0.399670445497293	0.257004954420712	0.462149483315034	GSE205050	False
METTL22	0.146685562497232	0.257146953219768	0.462342213250113	GSE205050	False
CREG1	0.106454869731876	0.257357333715953	0.462584729540158	GSE205050	False
ZNF566	-0.330388472415498	0.257365907071781	0.462584729540158	GSE205050	False
BCL6	0.118914529140644	0.257386351998997	0.462584729540158	GSE205050	False
ZNF709	0.408964310836834	0.257672792443307	0.463036857228614	GSE205050	False
HTATIP2	0.11956806244747	0.2580387707457	0.463616487452919	GSE205050	False
SNHG32	0.10924307820545	0.258065179903941	0.463616487452919	GSE205050	False
DDX24	0.216590991131842	0.258353427824479	0.464071538778874	GSE205050	False
SEC23B	0.136746868277317	0.258463374824981	0.464206234400933	GSE205050	False
ZNF852	0.466828233200612	0.258508348836504	0.464224216371531	GSE205050	False
PARG	-0.306726817451883	0.258593715361691	0.464254497828272	GSE205050	False
IP6K1	-0.0692510340195263	0.25859513977541	0.464254497828272	GSE205050	False
ENSG00000271793	-0.59876291910304	0.258822041183946	0.464599035127814	GSE205050	False
UBXN4	0.0523535009646121	0.258898834397318	0.464663078902058	GSE205050	False
LY75-CD302	0.328930047584795	0.258927709052291	0.464663078902058	GSE205050	False
NMD3	0.314438576215039	0.25916925455246	0.464959353177286	GSE205050	False
HELQ	-0.110646266028206	0.259184536396922	0.464959353177286	GSE205050	False
TIPARP	-0.0583791705634011	0.259197856018849	0.464959353177286	GSE205050	False
ENSG00000255292	0.888000053855872	0.259274699097778	0.464991615755875	GSE205050	False
ZNF740	-0.104493555057478	0.259285880633868	0.464991615755875	GSE205050	False
ZBTB17	-0.379540088159789	0.259367769504609	0.465075657458771	GSE205050	False
HIP1	-0.154235692899603	0.259696080823316	0.465554852529009	GSE205050	False
ANKRD11	-0.100952752283414	0.259705135764601	0.465554852529009	GSE205050	False
LARP4B	0.260370999082941	0.260122385563172	0.466239880603105	GSE205050	False
POLR1F	0.101259397000656	0.260353478021649	0.466570250722022	GSE205050	False
LCA5L	0.60704604623565	0.260376981311205	0.466570250722022	GSE205050	False
SRSF4	-0.174913990036877	0.260680152554726	0.467048617293219	GSE205050	False
SETBP1	1.32293934276504	0.260736475795791	0.467048617293219	GSE205050	False
SLC45A4	0.469074319128318	0.26076298841115	0.467048617293219	GSE205050	False
TAMM41	0.383241778303565	0.260801985909717	0.467048617293219	GSE205050	False
MED29	-0.0972291315746023	0.26081981452246	0.467048617293219	GSE205050	False
SLCO4A1	-0.307174744879198	0.260882215717272	0.467097365196053	GSE205050	False
MED4	-0.10085262656716	0.260952173087749	0.467159627107878	GSE205050	False
IL33	0.836570571051286	0.261129988307201	0.467414934583852	GSE205050	False
GATA4	0.175887701957686	0.261217125846928	0.467507884754753	GSE205050	False
CRISPLD2	-0.539392494134285	0.261320911491618	0.467595147295124	GSE205050	False
GNPAT	-0.0856060427114658	0.261358294598552	0.467595147295124	GSE205050	False
RPL10A	-0.0496614646676523	0.261371530593795	0.467595147295124	GSE205050	False
VARS2	-0.428646711641493	0.261515784215884	0.467790190329854	GSE205050	False
COX6C	0.071771431247055	0.261564583957053	0.467814459291723	GSE205050	False
ZNF43	0.428511042462096	0.261655088635855	0.46791330194032	GSE205050	False
SYT9	0.537139367512726	0.26172919050892	0.467982789062407	GSE205050	False
NUTF2	-0.0818607683228567	0.261806512046326	0.468058013592449	GSE205050	False
CNN2	0.158572666612375	0.261851386511351	0.468075216760597	GSE205050	False
RPS28	-0.0908907924175626	0.26192164271739	0.468137780589784	GSE205050	False
MPZ	0.341007015979144	0.262136186565477	0.468458181052006	GSE205050	False
NDUFA1	0.117563711630001	0.262337903335305	0.468719956742208	GSE205050	False
RGPD5	0.43963644156318	0.262353269958434	0.468719956742208	GSE205050	False
LUC7L	0.172000257000555	0.262397274060663	0.468735504503899	GSE205050	False
SLC6A6	-0.461333837153769	0.262459825808708	0.46875364223174	GSE205050	False
P2RY8	0.364840635449095	0.262478033588868	0.46875364223174	GSE205050	False
ORC4	0.643033174553519	0.262578748530087	0.468870444188072	GSE205050	False
ANKRD30BP3	0.673828213960904	0.262666240794268	0.46896360700098	GSE205050	False
STYXL1	-0.170528910013132	0.2627829863842	0.469075049679981	GSE205050	False
IHO1	0.476880460582668	0.262803355321652	0.469075049679981	GSE205050	False
SNW1	-0.416926991124567	0.262834641483586	0.469075049679981	GSE205050	False
REEP2	0.549910890740228	0.263035253328893	0.46930442154374	GSE205050	False
NT5C	0.242474084890134	0.263045463175457	0.46930442154374	GSE205050	False
DNAAF4	0.313731692762914	0.263069197887487	0.46930442154374	GSE205050	False
ATXN7L3	-0.0656804619990066	0.263227628128408	0.469472424846129	GSE205050	False
PTPMT1	-0.134353292220799	0.263265751753301	0.469472424846129	GSE205050	False
ERG	-0.0690138166611209	0.263269443847287	0.469472424846129	GSE205050	False
TAF1D	-0.11987023273732	0.263349119161791	0.469551444102358	GSE205050	False
LIAS	0.189686252419949	0.263672081975478	0.470044035060389	GSE205050	False
MSX2	0.702967034235144	0.263708559368064	0.470044035060389	GSE205050	False
CLDN1	0.606546459717582	0.263731590691361	0.470044035060389	GSE205050	False
ZNF211	0.187593143148161	0.263886983816486	0.470257867550034	GSE205050	False
OR2A5	0.508192693890354	0.263928604633962	0.470268922749564	GSE205050	False
RHOG	-0.112110519564325	0.264155741037179	0.470598884249903	GSE205050	False
MIER2	0.187456164089579	0.264184672631329	0.470598884249903	GSE205050	False
PARD6A	1.26322164880617	0.264247540929084	0.470647732857998	GSE205050	False
CYB5R4	0.0972619528304062	0.26433419344432	0.470738924430483	GSE205050	False
FBXL15	2.01268360859404	0.264476018787338	0.470928332768979	GSE205050	False
NPIPA5	1.73945206277226	0.264543819189228	0.470970312018011	GSE205050	False
IK	-0.0725466100264258	0.264573267654518	0.470970312018011	GSE205050	False
CTTN	0.0487892975713304	0.264631327328283	0.470970312018011	GSE205050	False
MTMR11	0.127601741558062	0.264641474466515	0.470970312018011	GSE205050	False
CCDC106	0.33149656733563	0.264736822862039	0.471076860622106	GSE205050	False
PLXDC2	-0.605303450632652	0.264874312096065	0.47124812318861	GSE205050	False
PEX11A	-0.383584860306095	0.264904051173353	0.47124812318861	GSE205050	False
NAP1L1	-0.0457440069712654	0.265026531881875	0.471402852019764	GSE205050	False
ITGAE	-0.125952436390785	0.265077896276745	0.47143106171479	GSE205050	False
BORCS5	0.203300764425572	0.265281175493255	0.471703751998337	GSE205050	False
PTPN20	0.432752980912061	0.265302275939417	0.471703751998337	GSE205050	False
GATA3	-0.305324571160597	0.265475058839874	0.471947761584663	GSE205050	False
PPCS	0.143840836717405	0.265545411807392	0.471979745658444	GSE205050	False
STAU1	-0.0526315839409	0.265564142176098	0.471979745658444	GSE205050	False
QPCTL	-0.124957537149256	0.265777569758497	0.472224323440775	GSE205050	False
ZNF337	0.199405954063334	0.265778943155151	0.472224323440775	GSE205050	False
PLGLB1	0.448111888331524	0.265811338693543	0.472224323440775	GSE205050	False
FGL2	0.670711588790668	0.265844013987031	0.472224323440775	GSE205050	False
FAAP20	0.271985335464661	0.265892358597504	0.472247022131843	GSE205050	False
KLF11	0.222257428874673	0.266086432071882	0.472528506760794	GSE205050	False
PDZD2	0.26124671568373	0.266200564247009	0.472667971659774	GSE205050	False
ZNF451	0.082040173881877	0.266341798239725	0.472855515045737	GSE205050	False
MEX3B	0.218532658352306	0.266400354740011	0.47288230942824	GSE205050	False
HLA-C	0.586548167139513	0.266449724182919	0.47288230942824	GSE205050	False
DUSP23	0.345853423273326	0.266463732425221	0.47288230942824	GSE205050	False
MORN2	0.756963851814454	0.266529923469934	0.47293656606091	GSE205050	False
NEK5	0.676836852948752	0.266631429973961	0.473053464349847	GSE205050	False
ENSG00000228407	-0.700927653204831	0.266826314092556	0.473317296296534	GSE205050	False
CFAP57	2.33146512680442	0.266851429437856	0.473317296296534	GSE205050	False
AMH	-0.445055728040391	0.266983439923175	0.473488194911168	GSE205050	False
ENSG00000283156	-0.402419248625134	0.267192205346603	0.473795152589769	GSE205050	False
C4BPB	-0.343298916682767	0.267311172027443	0.473942815086177	GSE205050	False
NEDD4L	0.0985206946866706	0.267375126749742	0.47398674390637	GSE205050	False
ARPP19	-0.12072198892053	0.267407342868099	0.47398674390637	GSE205050	False
SCRIB	-0.238403978333799	0.267476302025125	0.474001312809271	GSE205050	False
CDK11A	-0.118085169973534	0.267486958644364	0.474001312809271	GSE205050	False
GFM2	-0.103760021206454	0.26769497821272	0.474306634735588	GSE205050	False
ZNF619	-1.93696036428428	0.267738835870884	0.474310081267975	GSE205050	False
SPATA24	0.426158277326244	0.267768366409455	0.474310081267975	GSE205050	False
MANBAL	-0.200323492288822	0.267881536232336	0.474433186506766	GSE205050	False
OR6J1	0.856317055129353	0.267909326135543	0.474433186506766	GSE205050	False
SCOC	0.89452002128285	0.268128122032263	0.474757328223014	GSE205050	False
PLCD1	0.341519184874577	0.268204824193261	0.47482982075175	GSE205050	False
ZNF593	0.290853638519033	0.268353514533803	0.475029724834001	GSE205050	False
AREL1	0.079987226300398	0.268598494116787	0.475393884345009	GSE205050	False
FAM126B	0.12809810503165	0.268702815638724	0.475393884345009	GSE205050	False
GMEB2	-0.147556858878503	0.268703354239583	0.475393884345009	GSE205050	False
REV1	-0.0843685306351238	0.268719133793197	0.475393884345009	GSE205050	False
ATP11B	-0.061707623708779	0.268738250933397	0.475393884345009	GSE205050	False
ZPR1	-0.0915803046288124	0.268812246590743	0.475461437356053	GSE205050	False
RBCK1	-0.179759026641857	0.268931676483248	0.475558386692427	GSE205050	False
SUPT7L	0.0828832972781672	0.268938689988962	0.475558386692427	GSE205050	False
RNF216P1	0.170576826378271	0.269021531957409	0.475601740784723	GSE205050	False
ATP5PF	0.149215618613816	0.26906899226551	0.475601740784723	GSE205050	False
NPR2	-1.93195296320383	0.26907066401377	0.475601740784723	GSE205050	False
MRPL40	-0.280295561765794	0.269110412545876	0.475608685982183	GSE205050	False
STMN3	0.444906852681896	0.26922555681816	0.47574886124987	GSE205050	False
HEMK1	-0.165442090776915	0.269467575764672	0.476038041339912	GSE205050	False
SERF2	0.0750537036191048	0.269494612471503	0.476038041339912	GSE205050	False
SREBF1	-0.385697947722771	0.269496758303368	0.476038041339912	GSE205050	False
PPP1R3F	0.395154070190489	0.269595671891313	0.476149418910995	GSE205050	False
ECMXP	-0.880097930703652	0.269782693291797	0.476416358761601	GSE205050	False
MRTFA	1.74514676391708	0.26990051215412	0.476561037284894	GSE205050	False
ZNF417	0.183244565228881	0.27023102543227	0.477003371909278	GSE205050	False
RPL14	-0.070055910954272	0.270234229621648	0.477003371909278	GSE205050	False
MBD6	-0.107432098836359	0.270289090506614	0.477003371909278	GSE205050	False
MKNK1	0.212802834960657	0.270294725880811	0.477003371909278	GSE205050	False
KPNA1	-0.0548224835508302	0.27035889001557	0.477053201545081	GSE205050	False
HTRA2	-0.250484242557395	0.270476973316969	0.477198146651968	GSE205050	False
LAPTM5	0.0709276629638671	0.270530149318246	0.477206098479973	GSE205050	False
RXYLT1	0.36295239036696	0.270575910186289	0.477206098479973	GSE205050	False
CAPZB	-0.0581004745498266	0.270589299251071	0.477206098479973	GSE205050	False
OGFOD2	-0.114047393209087	0.270690336406834	0.477316845982301	GSE205050	False
NME5	0.428723375368957	0.270770022774968	0.477316845982301	GSE205050	False
UPRT	-0.157450859394723	0.270770081953581	0.477316845982301	GSE205050	False
FUBP3	-0.0565588931404637	0.270795887994026	0.477316845982301	GSE205050	False
MYLK3	0.42464289431684	0.270957190376627	0.477475715480708	GSE205050	False
PLCB3	0.286920245223725	0.270957939158543	0.477475715480708	GSE205050	False
SLC39A13	0.0787450930176137	0.271008742709346	0.477501869120846	GSE205050	False
TMEM213	0.721291525361084	0.271198533080439	0.477772870139588	GSE205050	False
GTF2IP13	0.369476002084211	0.271409595936089	0.478065210654613	GSE205050	False
MCOLN1	0.103820475567693	0.271471832040643	0.478065210654613	GSE205050	False
RPS6KB1	-0.0592032787361916	0.27150827989834	0.478065210654613	GSE205050	False
SRGAP2C	-1.77213557528967	0.271508491756773	0.478065210654613	GSE205050	False
LYRM4	-0.117174655086116	0.271614827022564	0.478189031186106	GSE205050	False
RPS23	-0.069853131849543	0.271842587476963	0.478526564565705	GSE205050	False
ENSG00000249240	-0.747444476217027	0.271947885811639	0.478648466040156	GSE205050	False
MVB12A	0.124884191669611	0.272207149796807	0.479041290258715	GSE205050	False
ARNTL	0.524430123172544	0.272385974324007	0.47929246846994	GSE205050	False
UBXN2A	-0.123079570212616	0.272550950942355	0.479519216458538	GSE205050	False
CEP44	-0.165380094911813	0.272690213829208	0.479665781953473	GSE205050	False
NPIPB4	-0.4348325983576	0.272722715314807	0.479665781953473	GSE205050	False
PPP6R1	0.0745391464918876	0.272742630949595	0.479665781953473	GSE205050	False
SNX17	-0.0643700404138601	0.27288483490363	0.479852315964825	GSE205050	False
BANP	-0.195151665890541	0.273164252083911	0.480280050207915	GSE205050	False
HENMT1	-0.261943435306908	0.273419927766654	0.480665934183189	GSE205050	False
ERCC2	0.24582808120553	0.273549411947968	0.48081749025652	GSE205050	False
NLGN1	-0.14370451467497	0.273578561446604	0.48081749025652	GSE205050	False
TMEM161B	-0.162412442360555	0.273694096646675	0.480917326596156	GSE205050	False
MZT2A	0.26667573120764	0.273729927366335	0.480917326596156	GSE205050	False
DYM	0.0748112614347019	0.273777347534571	0.480917326596156	GSE205050	False
UBAP1L	0.521161866809951	0.273780243390597	0.480917326596156	GSE205050	False
COIL	-0.10971252888668	0.273854092373474	0.480983417795634	GSE205050	False
MMADHC	-0.0691270775106601	0.273894886317207	0.480991442999586	GSE205050	False
PRORSD1P	0.39424208299034	0.274012983835361	0.481135202243576	GSE205050	False
VPS37D	0.557133636414692	0.274078272798772	0.481186209998954	GSE205050	False
ARRDC2	0.244136374574181	0.274158174042707	0.481232134359089	GSE205050	False
BMPER	0.5055426231526	0.274212059345036	0.481232134359089	GSE205050	False
SLC41A2	-0.370079467078396	0.274232893668058	0.481232134359089	GSE205050	False
ALG3	0.312826159065302	0.274270660095289	0.481232134359089	GSE205050	False
TMX2	-0.102585575014373	0.274285644888506	0.481232134359089	GSE205050	False
SHLD2	-0.434335523586316	0.274475934401253	0.481502260798442	GSE205050	False
NBPF9	0.106783069750917	0.274546561133922	0.481502260798442	GSE205050	False
TMEM262	0.586027545520946	0.274548397085782	0.481502260798442	GSE205050	False
ZNF565	-0.779255362248977	0.274682791507851	0.481659921564696	GSE205050	False
ETF1P2	0.65209208220121	0.274710843953114	0.481659921564696	GSE205050	False
CCDC183	0.441994739714692	0.274882785692226	0.481897759231764	GSE205050	False
SEPTIN9	0.0922893898861625	0.274924832213627	0.481907844505945	GSE205050	False
DENND4C	0.178479928052946	0.275094637215015	0.482082324102063	GSE205050	False
RABEP2	0.123878714743149	0.275096985217754	0.482082324102063	GSE205050	False
ULK4	-0.2704553479566	0.275175381440297	0.482156072151526	GSE205050	False
FIZ1	-0.123004135113982	0.275493924100262	0.482650524370403	GSE205050	False
MGARP	0.18704958587546	0.27563439972926	0.482832923430754	GSE205050	False
LSM7	-0.14192376607601	0.275789021427466	0.483040050984552	GSE205050	False
MPV17L2	-0.638341542007902	0.275826844831705	0.483042580542783	GSE205050	False
ENSG00000165121	1.11670487175545	0.275898945208328	0.483105129167372	GSE205050	False
LTBR	0.108567595848163	0.276078204393311	0.483331972974964	GSE205050	False
KANK1	0.265855202424814	0.276101296506635	0.483331972974964	GSE205050	False
METTL2A	0.170974975687944	0.276403729739355	0.483797617120901	GSE205050	False
CTTNBP2NL	0.0767503660809759	0.276632840776624	0.484134817428761	GSE205050	False
B3GAT2	-1.43237094210348	0.276705719950394	0.484148121266552	GSE205050	False
STX18	-0.0819838501722252	0.276713367396585	0.484148121266552	GSE205050	False
PPP1R3E	-0.321405079917617	0.276903610458364	0.484417146201074	GSE205050	False
TRIM39	0.645314324534647	0.277008073683536	0.484536056167828	GSE205050	False
PAFAH2	-0.185881336269489	0.277276094586375	0.484940988398036	GSE205050	False
IGFLR1	-0.446584170730488	0.277489724570141	0.485250699702664	GSE205050	False
NTPCR	0.0949024218954966	0.277548301396698	0.485289221220089	GSE205050	False
ZFP41	-0.436130969295339	0.27768787487553	0.485469335430848	GSE205050	False
RNASET2	-1.33877149401064	0.278143582288168	0.48620201232521	GSE205050	False
ACP1	-0.0728354968667304	0.27833149843709	0.486466452053137	GSE205050	False
ABHD4	0.695779138478687	0.278399632333595	0.486521494883584	GSE205050	False
DDB1	0.308655196927634	0.278592823215526	0.48679503969677	GSE205050	False
ARL4D	-0.28837321568041	0.278734614706231	0.486978712377545	GSE205050	False
PTGIR	0.272714047977448	0.2788605713345	0.487134675197933	GSE205050	False
EVA1B	0.533079571832426	0.279005344725337	0.487323463202188	GSE205050	False
SLFN13	-0.420741961141318	0.279063278921671	0.487360544195968	GSE205050	False
TBC1D3B	0.467468863117972	0.279147205959972	0.487443003779131	GSE205050	False
INTS6	-0.0749006555921632	0.279210863444888	0.487490051916006	GSE205050	False
ENSG00000280828	0.355627188732092	0.279386949803933	0.487674122927918	GSE205050	False
PGBD4	-0.282806325610697	0.27938974643114	0.487674122927918	GSE205050	False
ELL3	0.695007435839919	0.27993183241379	0.488496833376323	GSE205050	False
RAB9A	-0.32439096319815	0.279934659222808	0.488496833376323	GSE205050	False
USP21	-0.149378188662082	0.28007975872449	0.488640756680256	GSE205050	False
PRKCA	-0.0909553525615898	0.280090736488434	0.488640756680256	GSE205050	False
TBCCD1	-0.140460021023326	0.280459074268644	0.489203566699756	GSE205050	False
NCCRP1	-0.349261652026685	0.280487027661187	0.489203566699756	GSE205050	False
PGAP2	0.145185194010419	0.280549127887439	0.489247612304889	GSE205050	False
LRP6	0.0884329823149246	0.28064387950911	0.489348579398812	GSE205050	False
GALK1	-0.203840241528054	0.280766616716561	0.489498311024488	GSE205050	False
P2RX4	-0.440690570866913	0.280842707850968	0.489566689621263	GSE205050	False
NUTM2G	0.513605847381664	0.281022873408697	0.489811948873418	GSE205050	False
KDM4A	0.0811092871477346	0.281057180182751	0.489811948873418	GSE205050	False
TPTEP1	0.438941324155581	0.281224153931935	0.490038624134939	GSE205050	False
FSBP	0.201603926274922	0.281266260934545	0.490047685695956	GSE205050	False
DTD1	0.383496904364033	0.281355430436487	0.490052862117767	GSE205050	False
GPAA1	-0.111768413253998	0.281372281281911	0.490052862117767	GSE205050	False
LIMS2	-0.266818112257203	0.281379953365405	0.490052862117767	GSE205050	False
TOB1	0.163031820945157	0.2819400484178	0.490963929559547	GSE205050	False
EOLA2	-0.0902227183341795	0.282046041207715	0.491055584315079	GSE205050	False
ENSG00000275464	-0.861224550199045	0.282066647203729	0.491055584315079	GSE205050	False
IFT27	0.245298056395549	0.282226906511637	0.491270171035858	GSE205050	False
SMAP1	0.162147918043559	0.28229707632448	0.49129033765978	GSE205050	False
ENSG00000285942	-0.470716423739081	0.28240950708768	0.49129033765978	GSE205050	False
PPP2R3C	-0.185144257212246	0.28241048220365	0.49129033765978	GSE205050	False
TOR4A	0.246809222443269	0.282452743990466	0.49129033765978	GSE205050	False
SMARCA2	0.0875133622286484	0.282458857234706	0.49129033765978	GSE205050	False
ZC3H14	-0.0671953407893353	0.282460493876695	0.49129033765978	GSE205050	False
LRRC49	-0.811139649266046	0.282646997914661	0.491550339006008	GSE205050	False
PTHLH	0.341051251446547	0.282748914136156	0.491663185162373	GSE205050	False
SLAIN2	0.106905181964478	0.282847335052678	0.491734201376607	GSE205050	False
TCAF2	-0.0993055854273628	0.282863822120389	0.491734201376607	GSE205050	False
HSDL2	-0.0914780394299077	0.283092265747794	0.492066907265246	GSE205050	False
EEF2	0.0702434546583408	0.283203751973568	0.492196258992806	GSE205050	False
AASDHPPT	-0.0833170621904475	0.283246840728559	0.492206720480802	GSE205050	False
MARK3	-0.069283010116532	0.283338873074917	0.492302218881019	GSE205050	False
CENPS-CORT	-0.410530347880393	0.283466808809822	0.492420469157221	GSE205050	False
PCNX4	0.0761770429527298	0.283495553872648	0.492420469157221	GSE205050	False
VPS16	-0.0802762539202391	0.283518186978985	0.492420469157221	GSE205050	False
EPS15	-0.0648688340041375	0.283792324810603	0.49283213298917	GSE205050	False
GRAPL	0.282335681947783	0.283894171346011	0.492944528198292	GSE205050	False
RLF	0.0717932246227173	0.283960067176273	0.492994478552111	GSE205050	False
SMOC1	1.29793426509936	0.284012934461092	0.493021799421412	GSE205050	False
PTPN11	0.274864376754715	0.28413514034332	0.493124789342124	GSE205050	False
HS1BP3	-0.0851526950827051	0.28414654038685	0.493124789342124	GSE205050	False
NAA38	0.111646401967082	0.284391590156949	0.493485563787765	GSE205050	False
NFE4	-0.22701662386867	0.284570455346164	0.493731413313258	GSE205050	False
NME9	0.557974104816082	0.284654149876282	0.493780503530961	GSE205050	False
TMSB15A	-0.491900639044644	0.284673125058707	0.493780503530961	GSE205050	False
DCAF12	-0.0858673446556146	0.284874378194291	0.494005249281993	GSE205050	False
SSC5D	0.407595270832244	0.285032051434118	0.494005249281993	GSE205050	False
PODXL	0.094788059204781	0.2850632565324	0.494005249281993	GSE205050	False
AGGF1	-0.130709145924667	0.285093127156095	0.494005249281993	GSE205050	False
FAM114A2	-0.0937140074054135	0.285097703955376	0.494005249281993	GSE205050	False
EZH1	0.204558637141987	0.285141876166757	0.494005249281993	GSE205050	False
BEND3P1	-0.367456593244674	0.285169302630603	0.494005249281993	GSE205050	False
ENSG00000259562	0.878624717962751	0.285170044197693	0.494005249281993	GSE205050	False
COA5	0.162576861511132	0.28517410896235	0.494005249281993	GSE205050	False
ANAPC13	-0.156313669888617	0.285174742863871	0.494005249281993	GSE205050	False
SSH2	-0.111191295848822	0.285614367396837	0.494653087764677	GSE205050	False
TCEAL4	0.117436959964641	0.285623228188867	0.494653087764677	GSE205050	False
TP53BP1	0.113165813652062	0.285717939929826	0.494703887575278	GSE205050	False
MOSPD1	0.128107601092273	0.285754741859527	0.494703887575278	GSE205050	False
ARHGAP10	0.257125680210913	0.285764333310919	0.494703887575278	GSE205050	False
SOD2	0.0796182337856592	0.285978876973086	0.495010758499366	GSE205050	False
NSD1	-0.525824040924664	0.286135145621245	0.495170861957531	GSE205050	False
TRIP6	0.143270940406468	0.286145957508671	0.495170861957531	GSE205050	False
ZBTB2	-0.082779991501118	0.286421106007045	0.495518260123297	GSE205050	False
TBC1D15	0.126338670657733	0.286435391998431	0.495518260123297	GSE205050	False
NT5C3A	0.327101586976679	0.286514235716434	0.495518260123297	GSE205050	False
FBXO21	0.129857621429634	0.286531795688072	0.495518260123297	GSE205050	False
TMEM87B	0.0689080431251261	0.286533303300698	0.495518260123297	GSE205050	False
IGFBP3	-0.529312750465043	0.286660968243019	0.495592116000321	GSE205050	False
SFR1	-0.202361795264701	0.286668908628172	0.495592116000321	GSE205050	False
PLCXD2	-0.259457586766672	0.286687983355812	0.495592116000321	GSE205050	False
GBGT1	0.162687064893074	0.286786373824674	0.495676141909364	GSE205050	False
RRP8	-0.087469121600904	0.286811251565721	0.495676141909364	GSE205050	False
GDAP2	0.113443516053422	0.286994993289638	0.49592914118946	GSE205050	False
FCHO2	0.111435277306795	0.28709357197698	0.495974360553915	GSE205050	False
DNM1P51	1.06911838708174	0.287095867993477	0.495974360553915	GSE205050	False
NAA25	-0.0832609693725388	0.2871491859951	0.496001937250284	GSE205050	False
DIP2A	0.112321493769782	0.287238762173544	0.496092128530218	GSE205050	False
LOXL2	0.171396346086849	0.287392387620837	0.49623057900555	GSE205050	False
SNCG	0.152099107958157	0.287393670172667	0.49623057900555	GSE205050	False
CCNL1	0.110186927479034	0.287671151197353	0.4966451105966	GSE205050	False
ARAP1	-0.0894438979817274	0.287764487749326	0.496691741836694	GSE205050	False
ZNF581	0.145774946800329	0.287772975594945	0.496691741836694	GSE205050	False
ST6GALNAC6	0.468132681653296	0.288014074676367	0.49702853768742	GSE205050	False
BTBD7	-0.17184124891961	0.288042973151431	0.49702853768742	GSE205050	False
ZRANB3	-0.167956678624887	0.288182122933816	0.497146256068356	GSE205050	False
ULK3	0.0922408141099025	0.288186077192208	0.497146256068356	GSE205050	False
RAP1A	0.0526135456617451	0.288471127747111	0.497573348171751	GSE205050	False
NUBPL	-0.146551154688146	0.288623210561397	0.497771007901576	GSE205050	False
SURF4	-0.0622123553810949	0.288858931790334	0.49811284367689	GSE205050	False
MORF4L1P1	-0.445312835091851	0.288906037675604	0.498129381672078	GSE205050	False
PANK4	-0.375394006895036	0.289098462495291	0.498369883649315	GSE205050	False
KLHDC3	0.0811654068240033	0.289120591485967	0.498369883649315	GSE205050	False
PREB	-0.126088948644917	0.289505017575689	0.498934757054829	GSE205050	False
TRDMT1	-0.105559037194179	0.289529370665812	0.498934757054829	GSE205050	False
INPP5E	-0.12190764574952	0.289561021077309	0.498934757054829	GSE205050	False
BPHL	-0.12853700305883	0.289737062492532	0.499120293930601	GSE205050	False
TMEM220	0.373074170995042	0.28974387901921	0.499120293930601	GSE205050	False
ZNF546	-0.603173084371387	0.2900465946965	0.499489212469444	GSE205050	False
CNIH3	0.416965059930744	0.29005075255069	0.499489212469444	GSE205050	False
BHLHE40	-1.17778218152467	0.290070893007372	0.499489212469444	GSE205050	False
ALKBH8	-0.300114134021313	0.290271855598194	0.499746106421507	GSE205050	False
ZMYM3	-0.148040769624672	0.290295354633912	0.499746106421507	GSE205050	False
GFI1	0.459503271030448	0.290376729607768	0.499799066611949	GSE205050	False
DBT	0.152629706086858	0.290409594181632	0.499799066611949	GSE205050	False
ZMYND15	0.798304104468049	0.290461519860473	0.499799066611949	GSE205050	False
OPLAH	-0.318190718749829	0.290482160438847	0.499799066611949	GSE205050	False
TXN2	-0.0748267213422658	0.290514324153564	0.499799066611949	GSE205050	False
STRIP1	0.0724675238987915	0.290617162432723	0.499851121429793	GSE205050	False
ENSG00000266086	-0.123545073834631	0.290619871775719	0.499851121429793	GSE205050	False
UIMC1	-0.0748692499881329	0.290736864971694	0.499987578434678	GSE205050	False
ZNF846	0.298787876912724	0.290831001286209	0.500084697627334	GSE205050	False
RPS6KA5	-0.2610569510736	0.290899993645366	0.500138562167962	GSE205050	False
SSC4D	0.507233815562744	0.291020660583066	0.500273640937914	GSE205050	False
FGFR1	0.10626407268433	0.291053914463427	0.500273640937914	GSE205050	False
PPP2R3A	0.129594295800184	0.291226492644005	0.500462064490304	GSE205050	False
SUPT3H	-0.199354761916849	0.291238919439417	0.500462064490304	GSE205050	False
CFAP418	-0.213345441734463	0.291293754233075	0.500491520277791	GSE205050	False
STOML1	0.0978305884444288	0.29139130318497	0.500531801111763	GSE205050	False
KIF13A	0.0779184030607532	0.291398879564205	0.500531801111763	GSE205050	False
SNX18P3	0.219866330490711	0.291430287271806	0.500531801111763	GSE205050	False
CCDC3	0.294578696714243	0.291577333153064	0.500625825446543	GSE205050	False
MEST	-0.313911875372504	0.291584765381474	0.500625825446543	GSE205050	False
ZNF667	-0.48879837916284	0.291598142340983	0.500625825446543	GSE205050	False
AGER	-0.781335618903402	0.291846764129255	0.500987890641014	GSE205050	False
ODR4	0.0919734935941987	0.291889221857296	0.500996004113389	GSE205050	False
RNF169	0.0759297680044861	0.29212984107255	0.501344194101243	GSE205050	False
ENSG00000278275	-0.624946597677545	0.292173724432864	0.501354705740445	GSE205050	False
CCDC157	-0.288633570342917	0.292300233315351	0.50150697738225	GSE205050	False
ARHGEF11	0.346681703402338	0.292577870577871	0.501918470999091	GSE205050	False
TDRKH	-0.185188163145186	0.292683198714117	0.502034299512473	GSE205050	False
PPP4R2	-0.341774697787073	0.292831484228866	0.502223772615718	GSE205050	False
