gene_symbol	strict_lodo_FDR_candidate	meta_FDR	GSE243023_logFC	GSE205050_logFC	GSE10723_logFC
RAB15	False	0.263537704098603	-0.466207930857906	0.131365408375391	-0.26897603975
ZNF786	False	0.2636884537099462	-0.184610288415141	0.406908172324448	-0.68637005775
MRPS2	False	0.2644797040496956	-0.671779483052299	-0.314712784827692	0.27966083075
IFRD1	False	0.2646386791637903	0.436341725796669	-0.125527463678619	0.27047398225
GNAI2	False	0.2654185593819753	-0.678844939889139	0.165404472977297	-0.632591896499999
GIMAP8	False	0.2657440442363164	-0.443736291142889	0.100438351797883	-0.19647522625
MRPL54	False	0.26615305985074	-0.201271945985155	-0.208555093098843	-0.096008903
ABCG1	False	0.2661651073802445	0.156671484673447	1.00135392349045	-0.20188171725
NAPA	False	0.2662947865297402	-0.452004882388292	0.0421880270323349	-0.3198900045
ME2	False	0.2665389344685583	0.0174322724493203	-0.35596250403002	0.13465813775
HSPBP1	False	0.2671980348116612	-0.353728762681577	-0.347602694871167	0.090569563
MICA	False	0.2673885017700648	-0.0182194798442907	-0.247286170967722	-0.0594628450000001
KDR	False	0.2675332153539909	-0.133652308849112	0.393350148106068	0.0030136027500005
RAI14	False	0.2675332153539909	0.37062793873141	-0.0497893026637648	0.231550521
SRPRB	False	0.2675332153539909	0.0050428335113474	-0.454752565920302	-0.26240712925
TAF10	False	0.268018844590383	-0.171960530652287	0.33232893189872	0.17955489975
CTDP1	False	0.268118671868095	-0.307499598968437	0.442962967526252	0.38389020675
DNAJC15	False	0.269046413487662	0.123802167511007	-0.264144685832441	-0.10497099975
SMARCC2	False	0.2691487515034493	-0.1104452201799	-0.134203123483917	-0.0202462437499999
MAP4K2	False	0.2693237930188921	-0.475689890729344	0.126359420071469	-0.414672299
ACTR6	False	0.2694693457978528	-0.0485912928102992	-0.0846435184558168	0.70883765225
ICA1	False	0.2701723363433181	0.0071121519398351	0.392213309029476	-0.09628862775
CNN2	False	0.2703986636240769	-0.4764726644748	0.158572666612375	0.6000716745
ELK1	False	0.2708294572496701	0.0812270583811214	-0.0735218139816691	0.53752848525
RBPJ	False	0.2723121514383455	0.457780831824407	-0.254962398275203	0.15062421575
ARHGAP22	False	0.2726371449172443	-0.216901996523029	0.0481942581614105	-0.32886242
CSK	False	0.2727152729158079	-0.780046877474116	-0.467123884048672	0.56824187675
ATP6V1B2	False	0.2732966013567678	0.167365804341979	0.0271959660816865	0.174534209
TSPYL2	False	0.2734986875651798	-0.516845842895575	0.642315725027397	0.142082786
ORC5	False	0.2737176004255585	-0.14414862558264	-0.366118559918774	0.13614772875
TJP2	False	0.2737176004255585	0.105423230835961	0.235376900946887	0.01598873075
USP4	False	0.2737176004255585	-0.24379538899688	0.0747340571997892	-0.2443663585
CLCN3	False	0.2737727854362501	0.3528064687389	-0.0803070603541007	0.2736171585
NECAP2	False	0.2739470963930907	-0.0820454789944103	0.151885796650643	0.0499060797500001
MICAL1	False	0.2749145771659815	-0.667971956234126	0.0884092185816972	-0.271262564
TSPAN17	False	0.2749145771659815	-0.406783947077839	0.107538972898247	-0.46461500925
SDHAF2	False	0.2751125321182652	0.126021689555781	0.165975262970279	0.0272315947500001
SNX3	False	0.2753067488933361	-0.025813387995905	0.0293391705453745	0.522177066
GABPB1	False	0.2753413690606313	-0.0016033958114096	-0.180402483415864	0.0398949672499999
ZW10	False	0.2753413690606313	-0.0573558554073337	-0.234432830960298	0.0404775595
MRPL55	False	0.2760593778495055	-0.42653464399083	-0.0608841574713912	-0.14961954025
PAK2	False	0.2761172856571298	0.554359205772547	-0.110548131787113	0.29892707675
RSPRY1	False	0.2762872563095898	0.130650927351067	-0.220942951672742	-0.0258272157500001
TP53	False	0.2763267241824485	-0.209673736211673	0.295316827350691	0.126800789
PSPC1	False	0.2764190367391264	-0.160288927726731	-0.153354549106084	-0.0063927415
SP110	False	0.2775485375640231	-0.137797723592299	-0.1373064415981	-0.245335095
NAT14	False	0.2775628615070063	-0.131470703455656	0.316867310284377	-0.6350490125
SEC23B	False	0.2776255295004793	0.0397936629324915	0.136746868277317	0.18273026875
CUEDC2	False	0.2782010984858379	-0.800214297158323	0.0091184993220334	-0.0696198804999999
CCDC88C	False	0.2789921732189573	-0.271809768320545	0.197344426210717	0.46494765075
LSM14A	False	0.2790204867401681	0.19537584976932	-0.442461903486588	0.3572196955
MRPL32	False	0.2790204867401681	-0.031552010656716	-0.117309002108276	-0.12527149275
MYBBP1A	False	0.2790204867401681	-0.781303819289554	0.305202688083752	-0.11598152675
PIGP	False	0.2790204867401681	0.403533760032367	0.089635018087515	0.0044201819999999
RFX1	False	0.2790204867401681	0.143560523762201	-0.138592408019745	0.41603121925
SKP1	False	0.2790204867401681	0.131100399956075	-0.014710015035722	0.355259784999999
SNAPC1	False	0.2790204867401681	0.215315359185302	-0.128758598184495	-0.58628418775
SNX6	False	0.2790204867401681	0.112057747096334	0.0129136870669528	0.282605416
TRMT1	False	0.2790204867401681	-0.740798043990314	-0.0781510152266085	0.04519124025
U2AF1	False	0.2790204867401681	0.256736835612204	-0.165674864040682	-0.756521014
VAPB	False	0.2790204867401681	-0.102300445951447	-0.176073075903403	-0.0041756269999999
SPAG7	False	0.2790264015608673	-0.637939451301973	0.0574382955427737	-0.1949630975
PFKM	False	0.2792527359330484	-0.339839773764249	0.0515858372679734	-0.2023051345
RPL11	False	0.2792527359330484	-0.235378531793533	-0.0830457104408779	-0.121452981750001
TMEM14B	False	0.2792527359330484	0.010404836884045	-0.34933731229579	-0.2650433255
UTP3	False	0.2792527359330484	-0.0683010075702635	-0.0839787122779523	0.611218349
G3BP1	False	0.2792774736834298	0.314929832150195	-0.194537306997484	0.8026447345
ITPK1	False	0.2793625398021624	-0.487725655644679	-0.0780770116884977	-0.02073658275
TRPC4AP	False	0.2793855727643001	-0.13625067872021	-0.0418145649135626	-0.0805004662500001
PEX6	False	0.2798124481601736	-0.310278392389617	-0.003299500697715	0.59949436
SP1	False	0.2799297604309014	0.107174697675891	0.0719916898859854	0.0723899607500003
VDAC2	False	0.280074267581158	0.0547280009528173	-0.320762558356438	-0.307899506
WDR19	False	0.2805940206507645	0.0410242180760911	0.162992348223703	0.12314075475
AHSA1	False	0.2816439382831273	-0.508816943448633	-0.227875707941454	0.3839156305
ERO1A	False	0.2816439382831273	0.426717274802524	-0.165077244097897	0.451252413
MAPK6	False	0.2816439382831273	0.483262291323792	-0.131302647257412	0.40653884525
PRPF6	False	0.2817630550426429	-0.669562714194553	0.0735378435602465	-0.30004264275
CDK5	False	0.282277016144917	-0.528045820806998	0.242210998006121	-0.13906329075
MRPS27	False	0.2824694945617731	-0.338332195177564	-0.0758039195338425	0.0347047442499998
CENPB	False	0.2828759059763949	-0.455424840475594	-0.29106554637944	0.189904423
CUL4A	False	0.2828759059763949	0.0087686764322612	-0.0474299704004411	0.4819615455
EIF4E	False	0.2830789336604881	0.387945129225725	-0.170053214320681	0.497882311
EXOSC8	False	0.2830789336604881	0.0419591716540069	-0.453433289369646	0.16538854775
GLDC	False	0.2830789336604881	0.0335861511215103	-0.518394620135728	-0.12576846425
HSP90AB1	False	0.2830789336604881	-0.276606265477097	-0.284847399404496	0.4019635045
MMADHC	False	0.2830789336604881	0.406773089428447	-0.0691270775106601	0.39009243475
NDRG1	False	0.2830789336604881	-0.389047182311868	-0.0106833449319619	0.0470422335
TMED9	False	0.2830789336604881	-0.045484111052934	-0.082216479677901	-0.3949192105
TMEM259	False	0.283374950460644	-0.620890272756928	0.137755595864411	-0.195094113
TXNL1	False	0.2837963569307779	0.0975369225784632	-0.0057994208414511	0.3917128935
ARSK	False	0.2841336393789626	0.515588291096097	-0.390305315938773	-0.436144502250001
PNPLA6	False	0.2841336393789626	-0.366463427836614	0.589448181520624	0.20159886225
PARVA	False	0.2845844672051074	0.118888301154182	0.461847175911542	0.0238006075000001
ALS2	False	0.2845995483826886	0.233804427736097	-0.0574299486433754	0.262832064
DESI2	False	0.2845995483826886	0.361524433209836	-0.0093142202895926	0.171511417
RAB7A	False	0.2845995483826886	-0.0922638579945136	-0.671199827965894	-0.1581964955
NECTIN2	False	0.2847846204664622	-0.647384515757923	0.132537926861381	-0.325187424
VPS37D	False	0.2847846204664622	-0.922501515483607	0.557133636414692	0.54691393475
BANP	False	0.2852183803234743	0.0548654564337903	-0.195151665890541	0.57642144125
VIPAS39	False	0.2858502164530958	-0.629520426894612	0.326034145843111	-0.2915602705
YWHAZ	False	0.2863589537958494	0.234864161045333	-0.0386149496268846	0.32512830875
EEF2	False	0.2868020122052062	-0.363934446922569	0.0702434546583408	-0.32328068175
INSIG2	False	0.2868020122052062	0.479226795492454	0.0048190451651288	0.14651941075
FNBP1	False	0.2873845939923563	-0.189335337189988	0.115292433473379	0.379448994
PIP5K1C	False	0.2873845939923563	-0.413564412788024	0.360939769565261	0.45689049475
FAM217B	False	0.2880656030209586	0.105466186008364	0.0160899753551669	-0.892844051999999
ARHGAP1	False	0.2883301169443305	-0.531928582927323	-0.0571342809568378	0.0413267525000001
FLYWCH2	False	0.2884443708241586	-0.541994758201366	0.224477237943167	-0.39656098275
MRPS12	False	0.2895720090719624	0.0223109966219903	-0.251528708015063	-0.2097917665
SPATS2	False	0.2895720090719624	-0.212323093642381	-0.204101270578986	0.148079505
SUDS3	False	0.2895720090719624	0.27508773025717	-0.0324607451465999	0.181258012
RPL27	False	0.2898113141690076	0.0200400021010836	-0.398057149533662	-0.025471285500001
HMGB1	False	0.291051318234428	-0.0724520402425668	-0.578362955124849	0.692345526
ADRM1	False	0.2910924318992812	-0.718323347499044	-0.0776897125957925	0.0885685142500003
ALG13	False	0.2911972320316541	0.372802643148726	-0.0417574925858526	0.0589438995
CERS5	False	0.2911972320316541	0.112933156236167	-0.190605728191159	-0.28563256875
GNPAT	False	0.2911972320316541	0.359031816512207	-0.0856060427114658	0.244239248
HSD17B4	False	0.2911972320316541	-0.024118844071193	0.333423474659427	0.230030146
PSMB4	False	0.2911972320316541	-0.0541101109672351	-0.137104154565256	0.0256956262500003
SLC30A9	False	0.2911972320316541	0.312510199794393	0.0686900971784326	-0.16860982625
TCF4	False	0.2915637274145012	0.329585221086139	0.325188272447598	-0.573508834
CCBE1	False	0.2919861865724218	0.651848472522804	0.358720433767771	0.012026459
PAGR1	False	0.2919861865724218	-0.157087906403069	-0.284438081127803	0.0764272350000001
TRIOBP	False	0.2930325601194963	-0.363330635066292	0.18514955265838	-0.53377122625
LRRFIP1	False	0.2930489239670075	0.0675902045629897	0.0465821606716146	-0.87937811275
DGAT1	False	0.2931953062582048	-0.652153908188147	0.0020442563083542	-0.09691400125
RBM4	False	0.2931953062582048	-0.222861747155124	0.147899095730817	0.30599704975
PHIP	False	0.2932109685647004	0.474920727911536	-0.0939811892719025	0.24767226425
TOMM40L	False	0.2932109685647004	0.0560820270080074	-0.261545464282448	-0.04984691325
UBB	False	0.2932109685647004	-0.162355484807891	0.199921650665224	-0.550222634250001
ANKIB1	False	0.2935368353412965	0.408542262010869	0.0111594264445323	0.15706411575
JAK1	False	0.2935960242446819	0.0837686969741691	0.142123147266952	-0.0445142535
AEBP1	False	0.2936849300232729	-0.580019034725321	-0.0208574323805024	-0.0971273510000001
LIN37	False	0.2948768368935862	-0.242650930911979	-0.104778112911756	0.733831863
GFM1	False	0.2960844917398272	0.223550444045877	0.210397152625032	0.0162477525
GNB2	False	0.2962207098482257	-0.678028926182114	-0.029111065692601	-0.0662852990000005
ACSL1	False	0.2966384870268682	0.173114991970348	-0.0138006382867228	0.273054367625
PRKRA	False	0.2969163483808211	0.388536846639577	-0.147891812770567	0.27217608175
BLOC1S1	False	0.2969654908498145	-0.439762793072569	-0.576130121859307	0.0398486385000001
DERL2	False	0.2976613540983808	0.233890788754221	-0.0105192662202711	0.15498891975
DDX55	False	0.2977665218935926	-0.102898231673163	-0.365671097295084	0.12500903575
FASN	False	0.2977665218935926	-0.486918565480971	-0.600679213131562	0.63005205475
MED1	False	0.2978684353743654	0.330139427301276	-0.03215411019554	0.13990006125
CASP3	False	0.2978804031183804	0.255473848167489	-0.258106279754736	0.720430626
BCAP29	False	0.2989534734725212	0.465940483498375	0.0188451646862049	-0.0228325905000001
DDX56	False	0.2990968311860254	-0.167903383940195	-0.109559253753262	-0.0409748272500001
KMT5B	False	0.2990968311860254	-0.0119121834560243	0.103244948639804	0.1871370345
UBE4A	False	0.2990968311860254	0.553640175057113	-0.429561658130796	0.062589443
TNFRSF14	False	0.2993486735776581	-0.586549576968157	0.479636598677034	-0.445478274
NRAS	False	0.2994505378162229	0.524319085913494	-0.175566008193115	0.378073388
LSG1	False	0.299854066422779	-0.136436564798211	-0.0859360373180742	-0.02165330825
DBNDD1	False	0.3001284354466715	-0.727109677320557	0.0976953331913941	-0.0992635375000001
FGFRL1	False	0.3004588424138974	-0.73525236618052	0.327615073302238	0.3631001265
CLN3	False	0.3005949959984832	-0.318747038765449	-0.0350690032323797	-0.12217401275
ADCY4	False	0.3011149736085085	-0.562116855332572	0.845834865272354	-0.577031221
TRMT112	False	0.3011149736085085	-0.517152304012823	-0.178880009450986	0.0757638109999999
NECAB3	False	0.3015225036606148	-0.596857263686496	-0.0838078767080395	-0.1637214765
ZNF512	False	0.3015225036606148	0.042050570466091	-0.360674669647704	-0.0454977355000004
ARHGDIA	False	0.3021845170180864	-0.691141903984619	-0.0538959600006894	-0.0706053607499992
APH1A	False	0.3027857960805944	-0.24125289447833	0.0578332359790057	-0.3098086865
UQCC2	False	0.3027857960805944	-0.209728349711733	-0.374627755797334	0.12482570475
FAM156A	False	0.3032803671295674	-1.0134164280083	-0.545229973753662	0.07577471425
CNEP1R1	False	0.3044176063906343	0.401099072383244	-0.079857575253641	0.19797835
BCL2L1	False	0.3045843769721714	-0.610555476297523	-0.039318125383681	0.136206925250001
KIF5B	False	0.3049676601605199	0.544745740976841	-0.0786646353508118	0.189809565750001
ZNF623	False	0.3052848992486318	0.273840602616311	-0.721359737780228	-0.571873263625
CIB1	False	0.3061118276915486	-0.43702186282002	-0.17356940613461	-0.0534376647500006
SMARCAL1	False	0.3061897141204017	0.121144384879427	-0.235459669881168	0.3144337395
GPAA1	False	0.3066358197959871	-0.781024879784409	-0.111768413253998	0.079422003
MOB2	False	0.3066358197959871	-0.431482640274194	0.275669612178752	0.272188837
MRPS6	False	0.3066709428205952	0.315830557968846	-0.217255208444678	0.66632795625
VIP	False	0.3066709428205952	0.108770803984421	0.149686873826804	0.423466426
GLOD4	False	0.3067702239119565	-0.0457703328363159	-0.463079614283574	-0.08790696325
MSN	False	0.3072259978194681	-0.0435186432582757	-0.0711066773103397	-0.32180743575
EMC10	False	0.3073058414864	-0.14509060909727	0.424279752344386	-0.0527961962500001
TES	False	0.3075060918061555	0.335484280044341	0.101124399233221	-0.1379324625
NPM1	False	0.3076172327979072	-0.0133801292505638	-0.35247861194226	0.53017966625
SRRM1	False	0.3077840663912712	-0.0971787164791174	-0.237247131483093	0.24088129475
TMEM219	False	0.3084688396061432	-0.32044551039304	0.280072636029856	-0.022138631
CDV3	False	0.3085452380588184	0.0837460073735628	0.0033517301627732	0.36881489025
AAR2	False	0.3094570179284715	-0.317206341844183	-0.124086721965505	0.1954720045
TMEM115	False	0.3098509045528541	-0.532802149736281	0.1283692120071	0.5182853675
SCHIP1	False	0.3103293108914165	-1.28606376488899	0.765795649456486	0.1890854785
TIMM8B	False	0.3103702618106244	-0.137508483501771	-0.181717347641847	-0.0613970822500001
CLEC11A	False	0.3107938086627049	-0.202743734505184	0.0126573228015396	-0.32169207175
COQ7	False	0.3109729550233989	0.418730737435427	0.0100062296280248	-0.0563053099999999
PGS1	False	0.3109729550233989	-0.111968267652594	0.016769530719082	0.41628104475
MYH9	False	0.3113678155026327	-0.325629106841699	-0.115135100204244	-0.169110159250001
LYL1	False	0.3116689137051732	-0.518913714892313	-0.490844592510163	0.13461302475
GRPEL1	False	0.3117213965459252	-0.22057109954674	-0.165122581390856	0.12364723725
MFSD5	False	0.3117213965459252	-0.0047462264824229	0.100105984740455	0.3431507185
MYH10	False	0.3117213965459252	0.0527331004531053	0.182192147695385	0.05760453225
S100A13	False	0.3117213965459252	-0.0181724283311606	0.467990194434515	0.0365472902499993
SRI	False	0.3117213965459252	0.0931906944470846	-0.104904439854872	-0.40890015575
STUB1	False	0.3117213965459252	-0.561301331761639	-0.0001187028716955	-0.2025278535
TXNDC17	False	0.3117213965459252	-0.145724051096553	-0.126777435821268	-0.12178766875
MRPS21	False	0.3119094254179686	-0.121325398672778	-0.0888320175619404	-0.1531409965
HSPD1	False	0.3120909135584657	-0.220317622652294	-0.569786395375808	1.0764887635
DCTPP1	False	0.312292410769214	-0.284392468478202	0.481172074378688	-0.328296139
RAP1GDS1	False	0.312456381325232	0.16106577535067	-0.0658305039116875	0.317000182
RHBDF1	False	0.312456381325232	-0.29533599485187	0.53945458434124	-0.0507943405
RNF146	False	0.312456381325232	0.315308708481212	0.0423571412275168	0.1218595915
G0S2	False	0.3129737088136956	-0.0710984309767229	-0.727128403170526	-0.4019151455
RELB	False	0.3129826816593626	0.054452744288684	1.09326701271856	-0.14637984575
ATF7IP	False	0.312994538429091	-0.0046959130989225	0.221318486369456	0.2732783115
INTS9	False	0.312994538429091	-0.186208631021084	-0.373602421162963	0.1106985225
NET1	False	0.312994538429091	-0.157215954450472	-0.410172952229619	0.306010474
ZC3HAV1	False	0.312994538429091	-0.0397194812015291	-0.070411290881343	0.64732605375
ZNF417	False	0.312994538429091	0.225920096708717	0.183244565228881	-1.44158042
ZZZ3	False	0.312994538429091	0.499569301971087	-0.175091352375315	0.411730126
AIMP2	False	0.3145432696241325	-0.177553103377395	-0.189900045156991	-0.0297961132499999
ATG4B	False	0.3145432696241325	-0.197800229286498	0.0369184479308107	0.39329872175
KTN1	False	0.3145432696241325	0.248949518693334	-0.10831454036629	0.73092713275
PUM2	False	0.3145432696241325	0.382356981269933	-0.025324666476628	0.1355232575
VPS45	False	0.3145432696241325	-0.0603876313170622	0.137479525417143	0.19420818075
ZNF521	False	0.3148598607006437	-0.0448779600474287	0.285451235389361	-0.0781767755
GAA	False	0.316259129489177	-0.89933431673449	0.219855299423994	-0.35712903675
JOSD2	False	0.3165461086194108	-0.438773832482236	-0.210680905642093	-0.1969356535
MPG	False	0.3165533145230725	-0.789020456713456	-0.443530374086182	-0.0461253049999999
CAPZA1	False	0.317233351685584	0.251611351034124	-0.131025633088628	0.638046300249999
EXOC1	False	0.317233351685584	0.30994771177906	-0.0478791365793798	0.23359090975
MBNL1	False	0.317233351685584	0.363146467599737	0.0844959380259365	-0.0936585942499999
NDUFB10	False	0.317233351685584	-0.126797681189939	-0.075144588467384	-0.2612158345
PILRB	False	0.317233351685584	-0.48076272860132	0.101110122509543	-0.00333916725
NT5C3B	False	0.3172536131050781	-0.230612330993758	0.0782832203892028	-0.26494437075
TCIRG1	False	0.3172536131050781	-0.318079728010229	-0.0589491280936407	-0.2125367405
MRPL34	False	0.3178495926010002	0.152798926275886	-0.117744069340016	0.27815283975
CDIPT	False	0.3181690681515579	-0.457919956205912	0.0900820157153408	-0.169634991
EIF3E	False	0.3181690681515579	0.0874441042878811	-0.251745153598572	0.50830524425
FBXO31	False	0.3181690681515579	-0.267936588126089	0.0065423980584364	0.56190120725
SS18L2	False	0.3181690681515579	0.575018930351474	-0.957898737201199	0.23037946125
CCDC93	False	0.3182035978722702	0.0334079348624989	-0.0049110286677178	0.37258736325
HLA-C	False	0.3182035978722702	-0.4406320313422	0.586548167139513	-0.4399736195
ARMC10	False	0.3187868167949534	0.195688182071279	-0.0428357661092882	0.21543641325
CCNY	False	0.3187868167949534	0.166659387582236	0.0816088903777796	-0.054767984125
HDDC2	False	0.3187868167949534	0.0291806886503894	-0.122750824722609	-0.31397802875
BST2	False	0.3188288178258414	-0.892327925824236	0.0280867048493363	-0.135247464
TSG101	False	0.3190394395792588	-0.221665772504423	0.134454830168616	0.34431363175
DMTF1	False	0.3204506360298945	0.0880606407467903	0.125434571364258	0.25734966775
CCDC25	False	0.3217573106897132	0.14810119980733	0.0315561951716408	0.10578194325
NDRG3	False	0.3217573106897132	0.0530015412799303	-0.134356688468292	-0.14753023375
PCGF2	False	0.3220369606460156	-0.404239091301755	-0.196551028625103	-0.0094570052499998
DNAJC25-GNG10	False	0.3223227849953267	-0.0652684459671793	0.0559839264836799	0.32799625875
ADIPOR2	False	0.3223755709215159	0.0486974895851473	-0.328248858342984	0.12905284975
TIMM17B	False	0.3232367833274164	-0.595286216363233	-0.174034122104219	0.18743501975
NDUFB5	False	0.3235570077570593	0.100210920239641	0.0828154042073734	0.16168975975
RCAN1	False	0.3235570077570593	0.22019121904398	-0.0315255652507052	0.27332584825
MFSD14A	False	0.3243772858770933	0.378311052540403	-0.109702879581304	0.38939165825
STX8	False	0.324533073897565	-0.159082524710594	-0.0145868240168312	-0.2825116475
NUP160	False	0.3265875622518747	0.361084259711266	-0.516567022337933	0.0850531409999999
SNAPIN	False	0.3265875622518747	-0.0130335598513422	-0.932538855989464	-0.22014950825
EXOC3L1	False	0.3266035937418114	-0.709834950446736	-0.034260167584689	-0.0545838657500002
NUDT14	False	0.3266035937418114	-0.425797438826966	0.372705306185161	0.181728875250001
C11ORF1	False	0.3266071434957425	0.253368793521863	0.447870439524368	-0.1298720855
PTPRF	False	0.3266071434957425	-0.227763669192434	0.0189252279406702	-0.2599393145
GNB1	False	0.3276972358685837	-0.0447539525722025	-0.0903794091012085	-0.0449146179999995
RBM42	False	0.3277814092875006	-0.68194027833367	-0.07483659506876	-0.0896077635000003
CUL1	False	0.328112709328706	-0.0578376082910888	-0.0703794120553161	0.61285443875
PPWD1	False	0.328112709328706	-0.108352516530189	-0.246641560071698	0.20782978175
ACIN1	False	0.3282160457638226	-0.278108020859208	-0.0939533379461723	0.13119979075
ACTR1B	False	0.3288080520291344	-0.186227367516844	0.101871591602626	-0.24800698175
RHOBTB3	False	0.3291104298606566	0.13907677347588	-0.452073839840264	0.23804529675
RPL8	False	0.3293296202554684	-0.707132981081037	-0.0965631668901565	0.0070931497499993
EIF4EBP2	False	0.3296819094960173	0.174458572399377	0.0884136097293826	-0.0444673149999999
SPOCK1	False	0.3296819766762314	0.0896390083110035	-0.0422048047487689	0.47136704625
DBNL	False	0.3301841822427482	-0.497467932554409	0.220032318717135	-0.6827059115
DPYSL2	False	0.3302571897600233	0.375755084156128	0.0406580282742812	-0.05077869725
DNM1L	False	0.3304133500903711	0.240856166352332	-0.278096566965214	-0.0537047715000002
FRG1	False	0.3305648267087184	-0.0718053883414234	-0.406071392169942	-0.0467553262499998
PRPF3	False	0.3305648267087184	-0.120373824506506	-0.236067321521917	0.11964765075
SERPINB6	False	0.3305648267087184	-0.0879057527174201	0.309692015100768	-0.718779734750001
TXN	False	0.3305648267087184	0.136701327315602	-0.288005743390572	0.0280262092500005
WLS	False	0.330741263817546	0.252101092769655	0.107294515897442	-0.19722500925
CLPTM1	False	0.3311855057521634	-0.674541875888033	0.107259791075026	-0.166807972
POLR2I	False	0.3311855057521634	-0.260845192195727	-0.107931818922624	-0.12111260475
CROT	False	0.3317412509702448	0.250465688506548	0.392551956234306	0.16309013775
CYTH1	False	0.3317412509702448	-0.176646533589031	0.0772175582047332	0.42121829425
C2CD5	False	0.331883422528766	0.163820718472001	0.0716477657468158	0.139477844
CALM2	False	0.331883422528766	0.280438450853803	-0.201788239324159	0.535620057749999
DKC1	False	0.331913903794109	-0.256935382191455	-0.230755619008812	0.1196675345
GLRX2	False	0.3321463419147462	0.473629622213604	-0.185567768840865	0.28304548125
MAPK1	False	0.3325482392607858	0.360790389451275	0.0004602637991748	0.103243517833333
SLC25A33	False	0.3325482392607858	0.27107430989954	-0.109513839482655	0.25238234175
TAF4	False	0.3325482392607858	0.185203081786843	-0.457826892897298	0.36449310325
BTG3	False	0.3327069851787967	0.360668245250885	-0.503873406534924	0.210482084
TERF1	False	0.3327069851787967	0.253130834798268	0.0392494452192915	0.0544744855000001
OCRL	False	0.33284187876376	0.0473235706045259	0.22868604198567	-0.0836781609999997
E2F7	False	0.3329123977012103	0.396331199780866	-0.23906033112306	0.65649485325
ITPRIP	False	0.3329123977012103	0.243760377210378	-0.0083310869056623	0.23572853425
SECISBP2	False	0.3330022296111273	0.0489900243573596	0.273582041100715	0.0995491614999999
FAM219A	False	0.3334748566075239	-0.149763762537918	0.0354045479261531	0.40196150025
RPS3A	False	0.3336168732489346	0.306783350467466	-0.0473903167297216	0.374740146250001
MAT2B	False	0.3338489791654975	0.421769452809976	-0.211453026475203	0.8819459675
VAMP3	False	0.3339593269378659	0.0526421231959526	0.0636295421141551	0.1050544815
VAMP2	False	0.3342763773884986	-0.427473827825665	0.130380969887673	-0.346502289
ANPEP	False	0.3349025205628879	-0.963496884761215	0.208805572383525	-0.800546377000001
CHMP4B	False	0.3361405057936098	-0.35299669790502	0.0250118385117526	-0.21769076975
FBXL6	False	0.3366566737093141	-0.434509633240237	-0.13890480817804	-0.0541969387499999
MGMT	False	0.3366566737093141	-0.710448415505524	-0.0438485482679063	-0.08253091825
MTUS1	False	0.3366566737093141	0.0903424115475548	0.229954748861903	0.0813784022499999
DTD1	False	0.3371281337813664	-0.402037632761042	0.383496904364033	-0.26357546075
TSPAN3	False	0.3372457044578856	-0.0110061160834185	0.189927272051715	-0.1816164565
MPHOSPH10	False	0.3372594425851901	-0.35720957252108	-0.19561783734458	0.27543429375
SIRT7	False	0.3381667836594975	-0.568474231435665	-0.224009173910704	0.28818738225
AP2A1	False	0.3384232764643932	-0.469363717022064	0.242798632471546	-0.21477559725
GAS2L1	False	0.3387735343261102	-0.649354789093322	0.262201050023378	0.54603574175
TTC9C	False	0.3387735343261102	-0.17882220538562	-0.403665412404015	0.21304225375
AMD1	False	0.3387857058979713	0.742360782024465	-0.45886029098363	0.8031215265
DAD1	False	0.3390665482651828	0.129930853474141	-0.0626121325060884	-0.51552167575
GMFB	False	0.3390665482651828	0.235970837161711	-0.203635734457367	0.65174476975
COX15	False	0.3397301897639114	-0.171197363264288	-0.0925114273086867	-0.0343984277500001
SLC11A2	False	0.3400923289402782	0.173536331185696	0.174952330516585	-0.1140838245
CREBBP	False	0.340481603517108	0.151295833491195	-0.119140257842907	0.3722301125
CCT4	False	0.3407279929497516	0.0137383976638112	-0.280447273072777	0.191917694
CD63	False	0.3408633563936995	-0.231010277130187	0.0918029023298077	-0.387398864
CLTA	False	0.3409431893303387	-0.0105005637684084	-0.103851070366145	-0.35737209175
TRIM4	False	0.3411232469773076	0.409645602030197	-0.701021654078646	0.376529737
SHISA5	False	0.3412079494988644	-0.458380906856748	0.0134345647228615	-0.177118106
GFPT1	False	0.3416102074977903	0.719798368829007	-0.160907055700806	0.298074664
KDM3B	False	0.3416102074977903	0.0346303068905893	-0.014396575575935	0.33143427825
TM7SF3	False	0.3416102074977903	-0.365875528482295	0.0468133321164981	-0.1865960785
SLC48A1	False	0.3425612219704396	-0.863252370236761	0.249769297144348	-0.09900676275
C11ORF80	False	0.3429589738561557	0.0469049738860772	0.035859899560363	-0.35665457225
NDUFB6	False	0.3429589738561557	0.193465577270839	-0.181581204929016	-0.21003002025
PNP	False	0.3429589738561557	-0.228335071887059	-0.191965616357637	0.0612953167500008
ACAA1	False	0.3447740925616507	-0.58677891917324	0.234176255449398	-0.36827269425
BTBD1	False	0.3447740925616507	0.335444481706898	-0.192642410013013	0.1693183365
FNBP4	False	0.3447740925616507	0.213899374485386	-0.0531266780660955	0.229151574
TSEN15	False	0.3447740925616507	0.131956074974567	-0.0261093855415284	0.26159143675
ZNF787	False	0.3453290840811914	-0.150755638955987	-0.0500331235833063	0.4316844595
FOXO1	False	0.3456103969108198	-0.224108075130275	0.26028247027674	0.12345039825
