pathway	cell_type	endo243_NES	endo243_FDR	endo205_NES	endo205_FDR	pbmcIH_NES	pbmcIH_FDR	osaAM_NES	osaAM_FDR	osaPM_NES	osaPM_FDR	cpapAM_NES	cpapAM_FDR	cpapPM_NES	cpapPM_FDR	endothelial_NES_mean	endothelial_direction_concordant	OSA_CPAP_reversal_AM	OSA_CPAP_reversal_PM	endothelial_max_FDR	NES	padj	IH_ED_direction_concordant	cross_context_significant	pathway_label	cell_type_label	display_rule	frozen_display_flag
HALLMARK_KRAS_SIGNALING_UP	T_cell	1.85130219824646	0.0002496312106701	1.66362115098214	0.0007374214044996	1.28206147771755	0.468540829986613	1.33661571771631	0.0349147761138771	-1.0533248906002	0.519176017417518	-1.26257196982988	0.199548846087107	-1.0767134137681	0.546472365381198	1.7574616746143	True	True	False	0.0007374214044996	-1.46485645338956	0.0563458158980942	False	False	KRAS signaling up	T cell	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_MYC_TARGETS_V1	ACKR1_endothelial	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	0.67501033186907	1.0	False	False	MYC targets v1	ACKR1 EC	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_MYC_TARGETS_V1	vascular_endothelial	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	-0.951002731515383	0.729964796024022	True	False	MYC targets v1	Vascular EC	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_MYC_TARGETS_V1	pericyte	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	-1.47585239819569	0.0187646426587856	True	True	MYC targets v1	Pericyte	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_MYC_TARGETS_V1	fibroblast	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	-1.56819484158933	0.0045786666722451	True	True	MYC targets v1	Fibroblast	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_MYC_TARGETS_V1	smooth_muscle	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	-1.21042760482598	0.122608985765125	True	False	MYC targets v1	Smooth muscle	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_MYC_TARGETS_V1	macrophage_myeloid	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	-0.809661489394799	0.942372881355932	True	False	MYC targets v1	Macrophage	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_MYC_TARGETS_V1	T_cell	-1.58220707611335	0.0035181522335828	-3.03906047281122	8.68387979886506e-41	1.15453264829797	0.578574094811497	1.81453635835707	2.29161136045459e-05	1.77182406687072	8.24384095609006e-05	-2.49392318494314	1.07651593028426e-14	-2.11095868019516	1.1920363545826601e-14	-2.31063377446229	True	True	True	0.0035181522335828	-1.31099945347428	0.118116836576652	True	False	MYC targets v1	T cell	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_UV_RESPONSE_DN	ACKR1_endothelial	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	1.47005348467908	0.0249654079481283	True	True	UV response DN	ACKR1 EC	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_UV_RESPONSE_DN	vascular_endothelial	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	1.43106009317727	0.0428811384308175	True	True	UV response DN	Vascular EC	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	True
HALLMARK_UV_RESPONSE_DN	pericyte	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	1.23196118188648	0.217142857142857	True	False	UV response DN	Pericyte	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_UV_RESPONSE_DN	fibroblast	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	1.17616119873457	0.270949841765292	True	False	UV response DN	Fibroblast	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_UV_RESPONSE_DN	smooth_muscle	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	1.15166875332819	0.243567251461988	True	False	UV response DN	Smooth muscle	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_UV_RESPONSE_DN	macrophage_myeloid	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	1.16293707024384	0.335067212156634	True	False	UV response DN	Macrophage	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
HALLMARK_UV_RESPONSE_DN	T_cell	2.07602727833691	5.81634339421715e-06	1.73284111733437	0.0003221783542522	1.03132085989688	0.716023635731665	-0.848516505901872	0.822442541685444	-1.44765276239419	0.0502054642949577	-1.46893127624677	0.0418726045903055	-1.67003345138887	0.000613161723583	1.90443419783564	True	False	False	0.0003221783542522	0.998255508040206	0.605203619909502	True	False	UV response DN	T cell	All pathways with >=1 pre-existing cross_context_significant row; Hypoxia first, then descending number of flagged compartments and alphabetical ties.	False
